initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
ES,30,JacksonDatabind,73,2,60,4.03
ES,30,JacksonDatabind,73,3,60,4.44
ES,30,JacksonDatabind,73,4,60,3.19
ES,30,JacksonDatabind,74,0,60,23.68
ES,30,JacksonDatabind,74,1,60,23.68
ES,30,JacksonDatabind,74,2,60,13.16
ES,30,JacksonDatabind,74,3,60,21.05
ES,30,JacksonDatabind,74,4,60,21.05
ES,30,JacksonDatabind,75,0,60,36.0
ES,30,JacksonDatabind,75,1,60,34.0
ES,30,JacksonDatabind,75,2,60,36.0
ES,30,JacksonDatabind,75,3,60,36.0
ES,30,JacksonDatabind,75,4,60,36.0
ES,30,JacksonDatabind,76,0,60,0.0
ES,30,JacksonDatabind,76,1,60,0.0
ES,30,JacksonDatabind,76,2,60,0.0
ES,30,JacksonDatabind,76,3,60,0.0
ES,30,JacksonDatabind,76,4,60,0.0
ES,30,JacksonDatabind,77,0,60,42.23
ES,30,JacksonDatabind,77,1,60,7.28
ES,30,JacksonDatabind,77,2,60,39.32
ES,30,JacksonDatabind,77,3,60,32.52
ES,30,JacksonDatabind,77,4,60,7.77
ES,30,JacksonDatabind,78,0,60,10.85
ES,30,JacksonDatabind,78,1,60,6.6
ES,30,JacksonDatabind,78,2,60,10.38
ES,30,JacksonDatabind,78,3,60,6.13
ES,30,JacksonDatabind,78,4,60,10.38
ES,30,JacksonDatabind,79,0,60,8.36
ES,30,JacksonDatabind,79,1,60,10.5
ES,30,JacksonDatabind,79,2,60,10.85
ES,30,JacksonDatabind,79,3,60,7.83
ES,30,JacksonDatabind,79,4,60,10.32
ES,30,JacksonDatabind,80,0,60,18.29
ES,30,JacksonDatabind,80,1,60,7.32
ES,30,JacksonDatabind,80,2,60,7.32
ES,30,JacksonDatabind,80,3,60,18.29
ES,30,JacksonDatabind,80,4,60,7.32
ES,30,JacksonDatabind,81,0,60,13.3
ES,30,JacksonDatabind,81,1,60,18.16
ES,30,JacksonDatabind,81,2,60,28.39
ES,30,JacksonDatabind,81,3,60,21.48
ES,30,JacksonDatabind,81,4,60,18.93
ES,30,JacksonDatabind,82,0,60,32.55
ES,30,JacksonDatabind,82,1,60,9.91
ES,30,JacksonDatabind,82,2,60,9.43
ES,30,JacksonDatabind,82,3,60,9.91
ES,30,JacksonDatabind,82,4,60,40.57
ES,30,JacksonDatabind,83,0,60,75.58
ES,30,JacksonDatabind,83,1,60,72.09
ES,30,JacksonDatabind,83,2,60,73.26
ES,30,JacksonDatabind,83,3,60,72.09
ES,30,JacksonDatabind,83,4,60,73.26
ES,30,JacksonDatabind,84,0,60,87.5
ES,30,JacksonDatabind,84,1,60,100.0
ES,30,JacksonDatabind,84,2,60,100.0
ES,30,JacksonDatabind,84,3,60,100.0
ES,30,JacksonDatabind,84,4,60,93.75
ES,30,JacksonDatabind,85,0,60,29.63
ES,30,JacksonDatabind,85,1,60,50.0
ES,30,JacksonDatabind,85,2,60,33.33
ES,30,JacksonDatabind,85,3,60,12.96
ES,30,JacksonDatabind,85,4,60,35.19
ES,30,JacksonDatabind,86,0,60,100.0
ES,30,JacksonDatabind,86,1,60,93.75
ES,30,JacksonDatabind,86,2,60,100.0
ES,30,JacksonDatabind,86,3,60,100.0
ES,30,JacksonDatabind,86,4,60,93.75
ES,30,JacksonDatabind,87,0,60,83.09
ES,30,JacksonDatabind,87,1,60,83.09
ES,30,JacksonDatabind,87,2,60,82.35
ES,30,JacksonDatabind,87,3,60,83.09
ES,30,JacksonDatabind,87,4,60,83.09
ES,30,JacksonDatabind,88,0,60,32.14
ES,30,JacksonDatabind,88,1,60,53.57
ES,30,JacksonDatabind,88,2,60,64.29
ES,30,JacksonDatabind,88,3,60,53.57
ES,30,JacksonDatabind,88,4,60,53.57
ES,30,JacksonDatabind,89,0,60,9.91
ES,30,JacksonDatabind,89,1,60,9.43
ES,30,JacksonDatabind,89,2,60,10.85
ES,30,JacksonDatabind,89,3,60,11.79
ES,30,JacksonDatabind,89,4,60,9.91
ES,30,JacksonDatabind,90,0,60,51.61
ES,30,JacksonDatabind,90,1,60,50.81
ES,30,JacksonDatabind,90,2,60,50.0
ES,30,JacksonDatabind,90,3,60,49.19
ES,30,JacksonDatabind,90,4,60,52.42
ES,30,JacksonDatabind,91,0,60,56.35
ES,30,JacksonDatabind,91,1,60,59.52
ES,30,JacksonDatabind,91,2,60,61.11
ES,30,JacksonDatabind,91,3,60,61.9
ES,30,JacksonDatabind,91,4,60,55.56
ES,30,JacksonDatabind,92,0,60,25.98
ES,30,JacksonDatabind,92,1,60,8.33
ES,30,JacksonDatabind,92,2,60,24.51
ES,30,JacksonDatabind,92,3,60,25.98
ES,30,JacksonDatabind,92,4,60,5.39
ES,30,JacksonDatabind,93,0,60,21.43
ES,30,JacksonDatabind,93,1,60,28.57
ES,30,JacksonDatabind,93,2,60,28.57
ES,30,JacksonDatabind,93,3,60,21.43
ES,30,JacksonDatabind,93,4,60,28.57
ES,30,JacksonDatabind,94,0,60,11.11
ES,30,JacksonDatabind,94,1,60,22.22
ES,30,JacksonDatabind,94,2,60,27.78
ES,30,JacksonDatabind,94,3,60,27.78
ES,30,JacksonDatabind,94,4,60,22.22
ES,30,JacksonDatabind,95,0,60,60.89
ES,30,JacksonDatabind,95,1,60,60.15
ES,30,JacksonDatabind,95,2,60,60.89
ES,30,JacksonDatabind,95,3,60,56.83
ES,30,JacksonDatabind,95,4,60,64.21
ES,30,JacksonDatabind,96,0,60,0.33
ES,30,JacksonDatabind,96,1,60,1.14
ES,30,JacksonDatabind,96,2,60,0.98
ES,30,JacksonDatabind,96,3,60,0.33
ES,30,JacksonDatabind,96,4,60,0.16
ES,30,JacksonDatabind,97,0,60,91.18
ES,30,JacksonDatabind,97,1,60,94.12
ES,30,JacksonDatabind,97,2,60,94.12
ES,30,JacksonDatabind,97,3,60,88.24
ES,30,JacksonDatabind,97,4,60,88.24
ES,30,JacksonDatabind,98,0,60,5.32
ES,30,JacksonDatabind,98,1,60,5.32
ES,30,JacksonDatabind,98,2,60,4.26
ES,30,JacksonDatabind,98,3,60,5.32
ES,30,JacksonDatabind,98,4,60,4.26
ES,30,JacksonDatabind,99,0,60,100.0
ES,30,JacksonDatabind,99,1,60,100.0
ES,30,JacksonDatabind,99,2,60,96.43
ES,30,JacksonDatabind,99,3,60,100.0
ES,30,JacksonDatabind,99,4,60,100.0
ES,30,JacksonDatabind,100,0,60,79.22
ES,30,JacksonDatabind,100,1,60,76.62
ES,30,JacksonDatabind,100,2,60,70.13
ES,30,JacksonDatabind,100,3,60,77.92
ES,30,JacksonDatabind,100,4,60,72.73
ES,30,JacksonDatabind,101,0,60,0.0
ES,30,JacksonDatabind,101,1,60,0.0
ES,30,JacksonDatabind,101,2,60,0.0
ES,30,JacksonDatabind,101,3,60,0.0
ES,30,JacksonDatabind,101,4,60,0.0
ES,30,JacksonDatabind,102,0,60,30.0
ES,30,JacksonDatabind,102,1,60,42.0
ES,30,JacksonDatabind,102,2,60,28.0
ES,30,JacksonDatabind,102,3,60,30.0
ES,30,JacksonDatabind,102,4,60,32.0
ES,30,JacksonDatabind,104,0,60,77.86
ES,30,JacksonDatabind,104,1,60,79.39
ES,30,JacksonDatabind,104,2,60,74.81
ES,30,JacksonDatabind,104,3,60,83.97
ES,30,JacksonDatabind,104,4,60,74.05
ES,30,JacksonDatabind,105,0,60,92.86
ES,30,JacksonDatabind,105,1,60,92.86
ES,30,JacksonDatabind,105,2,60,92.86
ES,30,JacksonDatabind,105,3,60,92.86
ES,30,JacksonDatabind,105,4,60,92.86
ES,30,JacksonDatabind,106,0,60,71.6
ES,30,JacksonDatabind,106,1,60,79.01
ES,30,JacksonDatabind,106,2,60,83.95
ES,30,JacksonDatabind,106,3,60,80.25
ES,30,JacksonDatabind,106,4,60,79.01
ES,30,JacksonDatabind,107,0,60,43.75
ES,30,JacksonDatabind,107,1,60,40.62
ES,30,JacksonDatabind,107,2,60,43.75
ES,30,JacksonDatabind,107,3,60,40.62
ES,30,JacksonDatabind,107,4,60,40.62
ES,30,JacksonDatabind,108,0,60,28.71
ES,30,JacksonDatabind,108,1,60,26.73
ES,30,JacksonDatabind,108,2,60,33.66
ES,30,JacksonDatabind,108,3,60,30.2
ES,30,JacksonDatabind,108,4,60,32.67
ES,30,JacksonDatabind,109,0,60,61.54
ES,30,JacksonDatabind,109,1,60,53.85
ES,30,JacksonDatabind,109,2,60,65.38
ES,30,JacksonDatabind,109,3,60,61.54
ES,30,JacksonDatabind,109,4,60,53.85
ES,30,JacksonDatabind,110,0,60,29.63
ES,30,JacksonDatabind,110,1,60,29.63
ES,30,JacksonDatabind,110,2,60,29.63
ES,30,JacksonDatabind,110,3,60,29.63
ES,30,JacksonDatabind,110,4,60,29.63
ES,30,JacksonDatabind,111,0,60,5.66
ES,30,JacksonDatabind,111,1,60,4.72
ES,30,JacksonDatabind,111,2,60,2.83
ES,30,JacksonDatabind,111,3,60,0.0
ES,30,JacksonDatabind,111,4,60,4.72
ES,30,JacksonDatabind,112,0,60,33.33
ES,30,JacksonDatabind,112,1,60,45.0
ES,30,JacksonDatabind,112,2,60,50.0
ES,30,JacksonDatabind,112,3,60,46.67
ES,30,JacksonDatabind,112,4,60,55.0
ES,30,JacksonXml,1,0,60,0.67
ES,30,JacksonXml,1,1,60,0.67
ES,30,JacksonXml,1,2,60,0.67
ES,30,JacksonXml,1,3,60,0.67
ES,30,JacksonXml,1,4,60,0.67
ES,30,JacksonXml,2,0,60,1.11
ES,30,JacksonXml,2,1,60,1.11
ES,30,JacksonXml,2,2,60,1.11
ES,30,JacksonXml,2,3,60,1.11
ES,30,JacksonXml,2,4,60,1.11
ES,30,JacksonXml,3,0,60,0.66
ES,30,JacksonXml,3,1,60,0.66
ES,30,JacksonXml,3,2,60,0.66
ES,30,JacksonXml,3,3,60,0.66
ES,30,JacksonXml,3,4,60,0.66
ES,30,JacksonXml,4,0,60,16.67
ES,30,JacksonXml,4,1,60,35.0
ES,30,JacksonXml,4,2,60,26.67
ES,30,JacksonXml,4,3,60,25.0
ES,30,JacksonXml,4,4,60,43.33
ES,30,JacksonXml,5,0,60,58.33
ES,30,JacksonXml,5,1,60,50.0
ES,30,JacksonXml,5,2,60,50.0
ES,30,JacksonXml,5,3,60,41.67
ES,30,JacksonXml,5,4,60,43.75
ES,30,JacksonXml,6,0,60,15.57
ES,30,JacksonXml,6,1,60,35.66
ES,30,JacksonXml,6,2,60,25.82
ES,30,JacksonXml,6,3,60,29.1
ES,30,JacksonXml,6,4,60,27.87
ES,30,Jsoup,1,0,60,100.0
ES,30,Jsoup,1,1,60,100.0
ES,30,Jsoup,1,2,60,100.0
ES,30,Jsoup,1,3,60,100.0
ES,30,Jsoup,1,4,60,100.0
ES,30,Jsoup,2,0,60,81.4
ES,30,Jsoup,2,1,60,69.77
ES,30,Jsoup,2,2,60,68.6
ES,30,Jsoup,2,3,60,69.77
ES,30,Jsoup,2,4,60,65.12
ES,30,Jsoup,3,0,60,54.28
ES,30,Jsoup,3,1,60,61.18
ES,30,Jsoup,3,2,60,56.58
ES,30,Jsoup,3,3,60,55.92
ES,30,Jsoup,3,4,60,50.66
ES,30,Jsoup,4,0,60,77.27
ES,30,Jsoup,4,1,60,77.27
ES,30,Jsoup,4,2,60,77.27
ES,30,Jsoup,4,3,60,77.27
ES,30,Jsoup,4,4,60,77.27
ES,30,Jsoup,5,0,60,69.15
ES,30,Jsoup,5,1,60,54.26
ES,30,Jsoup,5,2,60,64.89
ES,30,Jsoup,5,3,60,67.02
ES,30,Jsoup,5,4,60,65.96
ES,30,Jsoup,6,0,60,86.36
ES,30,Jsoup,6,1,60,77.27
ES,30,Jsoup,6,2,60,77.27
ES,30,Jsoup,6,3,60,77.27
ES,30,Jsoup,6,4,60,77.27
ES,30,Jsoup,7,0,60,100.0
ES,30,Jsoup,7,1,60,100.0
ES,30,Jsoup,7,2,60,100.0
ES,30,Jsoup,7,3,60,100.0
ES,30,Jsoup,7,4,60,100.0
ES,30,Jsoup,8,0,60,100.0
ES,30,Jsoup,8,1,60,95.24
ES,30,Jsoup,8,2,60,95.24
ES,30,Jsoup,8,3,60,92.86
ES,30,Jsoup,8,4,60,95.24
ES,30,Jsoup,9,0,60,75.0
ES,30,Jsoup,9,1,60,75.0
ES,30,Jsoup,9,2,60,75.0
ES,30,Jsoup,9,3,60,75.0
ES,30,Jsoup,9,4,60,75.0
ES,30,Jsoup,10,0,60,92.0
ES,30,Jsoup,10,1,60,96.0
ES,30,Jsoup,10,2,60,94.0
ES,30,Jsoup,10,3,60,92.0
ES,30,Jsoup,10,4,60,92.0
ES,30,Jsoup,11,0,60,64.39
ES,30,Jsoup,11,1,60,61.36
ES,30,Jsoup,11,2,60,59.85
ES,30,Jsoup,11,3,60,61.36
ES,30,Jsoup,11,4,60,61.36
ES,30,Jsoup,12,0,60,61.43
ES,30,Jsoup,12,1,60,63.57
ES,30,Jsoup,12,2,60,60.71
ES,30,Jsoup,12,3,60,63.57
ES,30,Jsoup,12,4,60,59.29
ES,30,Jsoup,13,0,60,81.43
ES,30,Jsoup,13,1,60,77.14
ES,30,Jsoup,13,2,60,71.43
ES,30,Jsoup,13,3,60,72.86
ES,30,Jsoup,13,4,60,77.14
ES,30,Jsoup,14,0,60,0.0
ES,30,Jsoup,14,1,60,0.0
ES,30,Jsoup,14,2,60,0.0
ES,30,Jsoup,14,3,60,0.0
ES,30,Jsoup,14,4,60,0.0
ES,30,Jsoup,15,0,60,0.0
ES,30,Jsoup,15,1,60,0.0
ES,30,Jsoup,15,2,60,0.0
ES,30,Jsoup,15,3,60,0.0
ES,30,Jsoup,15,4,60,0.0
ES,30,Jsoup,16,0,60,100.0
ES,30,Jsoup,16,1,60,100.0
ES,30,Jsoup,16,2,60,100.0
ES,30,Jsoup,16,3,60,100.0
ES,30,Jsoup,16,4,60,100.0
ES,30,Jsoup,17,0,60,0.0
ES,30,Jsoup,17,1,60,0.0
ES,30,Jsoup,17,2,60,0.0
ES,30,Jsoup,17,3,60,0.0
ES,30,Jsoup,17,4,60,0.0
ES,30,Jsoup,18,0,60,100.0
ES,30,Jsoup,18,1,60,100.0
ES,30,Jsoup,18,2,60,100.0
ES,30,Jsoup,18,3,60,100.0
ES,30,Jsoup,18,4,60,100.0
ES,30,Jsoup,19,0,60,66.67
ES,30,Jsoup,19,1,60,62.96
ES,30,Jsoup,19,2,60,79.63
ES,30,Jsoup,19,3,60,59.26
ES,30,Jsoup,19,4,60,59.26
ES,30,Jsoup,20,0,60,37.5
ES,30,Jsoup,20,1,60,45.83
ES,30,Jsoup,20,2,60,50.0
ES,30,Jsoup,20,3,60,50.0
ES,30,Jsoup,20,4,60,45.83
ES,30,Jsoup,21,0,60,90.62
ES,30,Jsoup,21,1,60,89.58
ES,30,Jsoup,21,2,60,85.42
ES,30,Jsoup,21,3,60,90.62
ES,30,Jsoup,21,4,60,76.04
ES,30,Jsoup,22,0,60,67.24
ES,30,Jsoup,22,1,60,67.59
ES,30,Jsoup,22,2,60,68.62
ES,30,Jsoup,22,3,60,74.83
ES,30,Jsoup,22,4,60,60.69
ES,30,Jsoup,23,0,60,85.71
ES,30,Jsoup,23,1,60,88.1
ES,30,Jsoup,23,2,60,85.12
ES,30,Jsoup,23,3,60,88.1
ES,30,Jsoup,23,4,60,86.31
ES,30,Jsoup,24,0,60,0.0
ES,30,Jsoup,24,1,60,0.0
ES,30,Jsoup,24,2,60,0.0
ES,30,Jsoup,24,3,60,0.0
ES,30,Jsoup,24,4,60,0.0
ES,30,Jsoup,25,0,60,91.3
ES,30,Jsoup,25,1,60,91.3
ES,30,Jsoup,25,2,60,91.3
ES,30,Jsoup,25,3,60,89.13
ES,30,Jsoup,25,4,60,91.3
ES,30,Jsoup,26,0,60,43.75
ES,30,Jsoup,26,1,60,43.75
ES,30,Jsoup,26,2,60,43.75
ES,30,Jsoup,26,3,60,43.75
ES,30,Jsoup,26,4,60,43.75
ES,30,Jsoup,27,0,60,42.86
ES,30,Jsoup,27,1,60,42.86
ES,30,Jsoup,27,2,60,39.29
ES,30,Jsoup,27,3,60,42.86
ES,30,Jsoup,27,4,60,39.29
ES,30,Jsoup,28,0,60,62.24
ES,30,Jsoup,28,1,60,67.35
ES,30,Jsoup,28,2,60,73.47
ES,30,Jsoup,28,3,60,70.41
ES,30,Jsoup,28,4,60,65.31
ES,30,Jsoup,29,0,60,80.56
ES,30,Jsoup,29,1,60,100.0
ES,30,Jsoup,29,2,60,80.56
ES,30,Jsoup,29,3,60,94.44
ES,30,Jsoup,29,4,60,77.78
ES,30,Jsoup,30,0,60,55.0
ES,30,Jsoup,30,1,60,55.0
ES,30,Jsoup,30,2,60,55.0
ES,30,Jsoup,30,3,60,55.0
ES,30,Jsoup,30,4,60,55.0
ES,30,Jsoup,31,0,60,0.0
ES,30,Jsoup,31,1,60,0.0
ES,30,Jsoup,31,2,60,0.0
ES,30,Jsoup,31,3,60,0.0
ES,30,Jsoup,31,4,60,0.0
ES,30,Jsoup,32,0,60,75.71
ES,30,Jsoup,32,1,60,77.14
ES,30,Jsoup,32,2,60,70.71
ES,30,Jsoup,32,3,60,86.43
ES,30,Jsoup,32,4,60,65.71
ES,30,Jsoup,33,0,60,80.69
ES,30,Jsoup,33,1,60,76.73
ES,30,Jsoup,33,2,60,77.72
ES,30,Jsoup,33,3,60,87.13
ES,30,Jsoup,33,4,60,66.34
ES,30,Jsoup,34,0,60,100.0
ES,30,Jsoup,34,1,60,100.0
ES,30,Jsoup,34,2,60,100.0
ES,30,Jsoup,34,3,60,100.0
ES,30,Jsoup,34,4,60,100.0
ES,30,Jsoup,35,0,60,0.0
ES,30,Jsoup,35,1,60,0.0
ES,30,Jsoup,35,2,60,0.0
ES,30,Jsoup,35,3,60,0.0
ES,30,Jsoup,35,4,60,0.0
ES,30,Jsoup,36,0,60,34.78
ES,30,Jsoup,36,1,60,34.78
ES,30,Jsoup,36,2,60,43.48
ES,30,Jsoup,36,3,60,36.96
ES,30,Jsoup,36,4,60,21.74
ES,30,Jsoup,37,0,60,62.99
ES,30,Jsoup,37,1,60,73.38
ES,30,Jsoup,37,2,60,70.13
ES,30,Jsoup,37,3,60,68.83
ES,30,Jsoup,37,4,60,63.64
ES,30,Jsoup,38,0,60,0.0
ES,30,Jsoup,38,1,60,0.0
ES,30,Jsoup,38,2,60,0.0
ES,30,Jsoup,38,3,60,0.0
ES,30,Jsoup,38,4,60,0.0
ES,30,Jsoup,39,0,60,47.83
ES,30,Jsoup,39,1,60,52.17
ES,30,Jsoup,39,2,60,45.65
ES,30,Jsoup,39,3,60,32.61
ES,30,Jsoup,39,4,60,50.0
ES,30,Jsoup,40,0,60,100.0
ES,30,Jsoup,40,1,60,100.0
ES,30,Jsoup,40,2,60,100.0
ES,30,Jsoup,40,3,60,100.0
ES,30,Jsoup,40,4,60,100.0
ES,30,Jsoup,41,0,60,64.53
ES,30,Jsoup,41,1,60,61.05
ES,30,Jsoup,41,2,60,64.53
ES,30,Jsoup,41,3,60,64.53
ES,30,Jsoup,41,4,60,59.3
ES,30,Jsoup,42,0,60,21.43
ES,30,Jsoup,42,1,60,17.86
ES,30,Jsoup,42,2,60,17.86
ES,30,Jsoup,42,3,60,28.57
ES,30,Jsoup,42,4,60,28.57
ES,30,Jsoup,43,0,60,66.09
ES,30,Jsoup,43,1,60,57.47
ES,30,Jsoup,43,2,60,60.34
ES,30,Jsoup,43,3,60,67.82
ES,30,Jsoup,43,4,60,55.17
ES,30,Jsoup,44,0,60,90.0
ES,30,Jsoup,44,1,60,100.0
ES,30,Jsoup,44,2,60,90.0
ES,30,Jsoup,44,3,60,70.0
ES,30,Jsoup,44,4,60,90.0
ES,30,Jsoup,45,0,60,81.19
ES,30,Jsoup,45,1,60,81.19
ES,30,Jsoup,45,2,60,73.76
ES,30,Jsoup,45,3,60,76.73
ES,30,Jsoup,45,4,60,78.22
ES,30,Jsoup,46,0,60,66.67
ES,30,Jsoup,46,1,60,70.59
ES,30,Jsoup,46,2,60,66.67
ES,30,Jsoup,46,3,60,70.59
ES,30,Jsoup,46,4,60,70.59
ES,30,Jsoup,47,0,60,69.81
ES,30,Jsoup,47,1,60,66.04
ES,30,Jsoup,47,2,60,71.7
ES,30,Jsoup,47,3,60,69.81
ES,30,Jsoup,47,4,60,66.04
ES,30,Jsoup,48,0,60,40.34
ES,30,Jsoup,48,1,60,50.57
ES,30,Jsoup,48,2,60,13.07
ES,30,Jsoup,48,3,60,54.55
ES,30,Jsoup,48,4,60,33.52
ES,30,Jsoup,49,0,60,71.57
ES,30,Jsoup,49,1,60,82.35
ES,30,Jsoup,49,2,60,78.43
ES,30,Jsoup,49,3,60,80.39
ES,30,Jsoup,49,4,60,71.57
ES,30,Jsoup,50,0,60,44.74
ES,30,Jsoup,50,1,60,32.89
ES,30,Jsoup,50,2,60,34.21
ES,30,Jsoup,50,3,60,43.42
ES,30,Jsoup,50,4,60,30.26
ES,30,Jsoup,51,0,60,95.74
ES,30,Jsoup,51,1,60,95.74
ES,30,Jsoup,51,2,60,95.74
ES,30,Jsoup,51,3,60,96.28
ES,30,Jsoup,51,4,60,95.74
ES,30,Jsoup,52,0,60,38.26
ES,30,Jsoup,52,1,60,33.04
ES,30,Jsoup,52,2,60,38.26
ES,30,Jsoup,52,3,60,40.0
ES,30,Jsoup,52,4,60,41.74
ES,30,Jsoup,53,0,60,96.61
ES,30,Jsoup,53,1,60,95.76
ES,30,Jsoup,53,2,60,95.76
ES,30,Jsoup,53,3,60,96.61
ES,30,Jsoup,53,4,60,94.92
ES,30,Jsoup,54,0,60,82.14
ES,30,Jsoup,54,1,60,92.86
ES,30,Jsoup,54,2,60,92.86
ES,30,Jsoup,54,3,60,96.43
ES,30,Jsoup,54,4,60,92.86
ES,30,Jsoup,55,0,60,0.0
ES,30,Jsoup,55,1,60,0.0
ES,30,Jsoup,55,2,60,0.0
ES,30,Jsoup,55,3,60,0.0
ES,30,Jsoup,55,4,60,0.0
ES,30,Jsoup,56,0,60,0.0
ES,30,Jsoup,56,1,60,0.0
ES,30,Jsoup,56,2,60,0.0
ES,30,Jsoup,56,3,60,0.0
ES,30,Jsoup,56,4,60,0.0
ES,30,Jsoup,57,0,60,90.79
ES,30,Jsoup,57,1,60,94.74
ES,30,Jsoup,57,2,60,92.11
ES,30,Jsoup,57,3,60,94.74
ES,30,Jsoup,57,4,60,92.11
ES,30,Jsoup,58,0,60,57.89
ES,30,Jsoup,58,1,60,57.89
ES,30,Jsoup,58,2,60,60.53
ES,30,Jsoup,58,3,60,60.53
ES,30,Jsoup,58,4,60,60.53
ES,30,Jsoup,59,0,60,97.83
ES,30,Jsoup,59,1,60,100.0
ES,30,Jsoup,59,2,60,100.0
ES,30,Jsoup,59,3,60,100.0
ES,30,Jsoup,59,4,60,100.0
ES,30,Jsoup,60,0,60,81.15
ES,30,Jsoup,60,1,60,80.77
ES,30,Jsoup,60,2,60,78.08
ES,30,Jsoup,60,3,60,81.92
ES,30,Jsoup,60,4,60,82.31
ES,30,Jsoup,61,0,60,36.96
ES,30,Jsoup,61,1,60,57.61
ES,30,Jsoup,61,2,60,35.33
ES,30,Jsoup,61,3,60,66.3
ES,30,Jsoup,61,4,60,52.17
ES,30,Jsoup,62,0,60,0.0
ES,30,Jsoup,62,1,60,0.0
ES,30,Jsoup,62,2,60,0.0
ES,30,Jsoup,62,3,60,0.0
ES,30,Jsoup,62,4,60,0.0
ES,30,Jsoup,63,0,60,46.58
ES,30,Jsoup,63,1,60,21.92
ES,30,Jsoup,63,2,60,32.19
ES,30,Jsoup,63,3,60,41.78
ES,30,Jsoup,63,4,60,34.25
ES,30,Jsoup,64,0,60,0.0
ES,30,Jsoup,64,1,60,0.0
ES,30,Jsoup,64,2,60,0.0
ES,30,Jsoup,64,3,60,0.0
ES,30,Jsoup,64,4,60,0.0
ES,30,Jsoup,65,0,60,0.0
ES,30,Jsoup,65,1,60,0.0
ES,30,Jsoup,65,2,60,0.0
ES,30,Jsoup,65,3,60,0.0
ES,30,Jsoup,65,4,60,0.2
ES,30,Jsoup,66,0,60,57.84
ES,30,Jsoup,66,1,60,67.16
ES,30,Jsoup,66,2,60,47.06
ES,30,Jsoup,66,3,60,69.12
ES,30,Jsoup,66,4,60,65.69
ES,30,Jsoup,67,0,60,42.57
ES,30,Jsoup,67,1,60,51.49
ES,30,Jsoup,67,2,60,58.91
ES,30,Jsoup,67,3,60,51.49
ES,30,Jsoup,67,4,60,50.5
ES,30,Jsoup,68,0,60,57.92
ES,30,Jsoup,68,1,60,54.95
ES,30,Jsoup,68,2,60,48.51
ES,30,Jsoup,68,3,60,61.39
ES,30,Jsoup,68,4,60,60.89
ES,30,Jsoup,69,0,60,32.14
ES,30,Jsoup,69,1,60,21.43
ES,30,Jsoup,69,2,60,28.57
ES,30,Jsoup,69,3,60,21.43
ES,30,Jsoup,69,4,60,32.14
ES,30,Jsoup,70,0,60,72.33
ES,30,Jsoup,70,1,60,66.5
ES,30,Jsoup,70,2,60,65.05
ES,30,Jsoup,70,3,60,65.53
ES,30,Jsoup,70,4,60,62.14
ES,30,Jsoup,71,0,60,41.73
ES,30,Jsoup,71,1,60,45.67
ES,30,Jsoup,71,2,60,46.46
ES,30,Jsoup,71,3,60,56.69
ES,30,Jsoup,71,4,60,48.03
ES,30,Jsoup,72,0,60,94.5
ES,30,Jsoup,72,1,60,94.5
ES,30,Jsoup,72,2,60,93.5
ES,30,Jsoup,72,3,60,94.5
ES,30,Jsoup,72,4,60,94.5
ES,30,Jsoup,73,0,60,96.43
ES,30,Jsoup,73,1,60,100.0
ES,30,Jsoup,73,2,60,89.29
ES,30,Jsoup,73,3,60,100.0
ES,30,Jsoup,73,4,60,92.86
ES,30,Jsoup,74,0,60,97.67
ES,30,Jsoup,74,1,60,96.51
ES,30,Jsoup,74,2,60,97.67
ES,30,Jsoup,74,3,60,96.51
ES,30,Jsoup,74,4,60,97.67
ES,30,Jsoup,75,0,60,89.74
ES,30,Jsoup,75,1,60,89.74
ES,30,Jsoup,75,2,60,87.18
ES,30,Jsoup,75,3,60,87.18
ES,30,Jsoup,75,4,60,88.46
ES,30,Jsoup,76,0,60,0.0
ES,30,Jsoup,76,1,60,0.0
ES,30,Jsoup,76,2,60,0.0
ES,30,Jsoup,76,3,60,0.0
ES,30,Jsoup,76,4,60,0.0
ES,30,Jsoup,77,0,60,67.74
ES,30,Jsoup,77,1,60,67.74
ES,30,Jsoup,77,2,60,67.74
ES,30,Jsoup,77,3,60,64.52
ES,30,Jsoup,77,4,60,67.74
ES,30,Jsoup,78,0,60,45.45
ES,30,Jsoup,78,1,60,40.91
ES,30,Jsoup,78,2,60,30.68
ES,30,Jsoup,78,3,60,39.77
ES,30,Jsoup,78,4,60,46.59
ES,30,Jsoup,79,0,60,100.0
ES,30,Jsoup,79,1,60,100.0
ES,30,Jsoup,79,2,60,100.0
ES,30,Jsoup,79,3,60,100.0
ES,30,Jsoup,79,4,60,100.0
ES,30,Jsoup,80,0,60,63.64
ES,30,Jsoup,80,1,60,63.64
ES,30,Jsoup,80,2,60,72.73
ES,30,Jsoup,80,3,60,72.73
ES,30,Jsoup,80,4,60,63.64
ES,30,Jsoup,81,0,60,25.51
ES,30,Jsoup,81,1,60,39.8
ES,30,Jsoup,81,2,60,44.9
ES,30,Jsoup,81,3,60,31.63
ES,30,Jsoup,81,4,60,40.82
ES,30,Jsoup,82,0,60,40.82
ES,30,Jsoup,82,1,60,42.86
ES,30,Jsoup,82,2,60,43.88
ES,30,Jsoup,82,3,60,25.51
ES,30,Jsoup,82,4,60,40.82
ES,30,Jsoup,83,0,60,35.94
ES,30,Jsoup,83,1,60,35.38
