generation_time,project,bug_id,test_id,coverage
30,Closure,30,3,0.0
30,Closure,30,4,0.0
30,Closure,31,0,1.0
30,Closure,31,1,8.25
30,Closure,31,2,0.0
30,Closure,31,3,8.75
30,Closure,31,4,7.75
30,Closure,32,0,4.26
30,Closure,32,1,0.16
30,Closure,32,2,0.49
30,Closure,32,4,3.93
30,Closure,33,0,15.0
30,Closure,33,1,26.67
30,Closure,33,2,27.22
30,Closure,33,3,1.11
30,Closure,33,4,33.33
30,Closure,34,0,11.13
30,Closure,34,1,8.35
30,Closure,34,2,9.22
30,Closure,34,3,9.57
30,Closure,34,4,8.52
30,Closure,35,0,0.0
30,Closure,35,1,0.24
30,Closure,35,2,0.24
30,Closure,35,3,0.0
30,Closure,36,0,0.0
30,Closure,36,3,0.0
30,Closure,36,4,0.43
30,Closure,37,0,2.08
30,Closure,37,1,1.82
30,Closure,37,2,2.86
30,Closure,37,3,1.56
30,Closure,37,4,2.34
30,Closure,38,0,23.44
30,Closure,38,1,6.25
30,Closure,38,2,4.69
30,Closure,38,3,1.56
30,Closure,38,4,4.69
30,Closure,39,0,26.79
30,Closure,39,1,33.33
30,Closure,39,2,29.76
30,Closure,39,3,41.67
30,Closure,39,4,14.29
30,Closure,40,0,5.5
30,Closure,40,1,5.73
30,Closure,40,4,0.23
30,Closure,41,0,0.42
30,Closure,41,1,0.42
30,Closure,41,2,0.0
30,Closure,41,3,0.0
30,Closure,42,0,1.08
30,Closure,42,2,0.72
30,Closure,42,3,1.43
30,Closure,42,4,0.36
30,Closure,43,0,0.0
30,Closure,43,1,0.0
30,Closure,43,2,0.0
30,Closure,43,3,0.0
30,Closure,43,4,0.0
30,Closure,44,0,23.33
30,Closure,44,1,6.67
30,Closure,44,2,13.33
30,Closure,44,4,38.33
30,Closure,45,1,0.0
30,Closure,45,2,0.0
30,Closure,46,0,0.0
30,Closure,46,1,0.0
30,Closure,46,2,0.0
30,Closure,46,4,0.0
30,Closure,47,0,0.0
30,Closure,47,2,0.0
30,Closure,47,3,0.62
30,Closure,47,4,0.62
30,Closure,48,0,0.0
30,Closure,48,1,0.0
30,Closure,48,2,0.0
30,Closure,48,4,0.0
30,Closure,49,0,13.33
30,Closure,49,1,0.0
30,Closure,49,3,0.0
