initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
ES,240,Closure,112,1,60,8.39
ES,240,Closure,112,2,60,11.83
ES,240,Closure,112,3,60,3.23
ES,240,Closure,112,4,60,2.8
ES,240,Closure,113,0,60,10.49
ES,240,Closure,113,1,60,9.26
ES,240,Closure,113,2,60,10.8
ES,240,Closure,113,3,60,10.8
ES,240,Closure,113,4,60,12.35
ES,240,Closure,114,0,60,43.66
ES,240,Closure,114,1,60,20.0
ES,240,Closure,114,2,60,28.6
ES,240,Closure,114,3,60,29.03
ES,240,Closure,114,4,60,27.74
ES,240,Closure,115,0,60,18.58
ES,240,Closure,115,1,60,21.68
ES,240,Closure,115,2,60,15.49
ES,240,Closure,115,3,60,17.7
ES,240,Closure,115,4,60,16.81
ES,240,Closure,116,0,60,16.97
ES,240,Closure,116,1,60,16.06
ES,240,Closure,116,2,60,17.43
ES,240,Closure,116,3,60,18.81
ES,240,Closure,116,4,60,19.27
ES,240,Closure,117,0,60,37.5
ES,240,Closure,117,1,60,38.94
ES,240,Closure,117,2,60,38.46
ES,240,Closure,117,3,60,45.67
ES,240,Closure,117,4,60,43.27
ES,240,Closure,118,0,60,7.36
ES,240,Closure,118,1,60,0.61
ES,240,Closure,118,2,60,1.23
ES,240,Closure,118,3,60,0.0
ES,240,Closure,118,4,60,7.67
ES,240,Closure,119,0,60,33.24
ES,240,Closure,119,1,60,31.5
ES,240,Closure,119,2,60,36.42
ES,240,Closure,119,3,60,36.13
ES,240,Closure,119,4,60,33.82
ES,240,Closure,120,0,60,34.9
ES,240,Closure,120,1,60,29.53
ES,240,Closure,120,2,60,29.53
ES,240,Closure,120,3,60,36.24
ES,240,Closure,120,4,60,36.91
ES,240,Closure,121,0,60,1.27
ES,240,Closure,121,1,60,1.27
ES,240,Closure,121,2,60,1.27
ES,240,Closure,121,3,60,1.27
ES,240,Closure,121,4,60,1.27
ES,240,Closure,122,0,60,22.35
ES,240,Closure,122,1,60,16.76
ES,240,Closure,122,2,60,23.18
ES,240,Closure,122,3,60,19.27
ES,240,Closure,122,4,60,24.86
ES,240,Closure,123,0,60,15.46
ES,240,Closure,123,1,60,18.76
ES,240,Closure,123,2,60,18.76
ES,240,Closure,123,3,60,18.76
ES,240,Closure,123,4,60,16.91
ES,240,Closure,124,0,60,4.55
ES,240,Closure,124,1,60,50.0
ES,240,Closure,124,2,60,4.55
ES,240,Closure,124,3,60,4.55
ES,240,Closure,124,4,60,46.97
ES,240,Closure,125,0,60,6.22
ES,240,Closure,125,2,60,2.23
ES,240,Closure,125,3,60,4.63
ES,240,Closure,125,4,60,4.31
ES,240,Closure,126,0,60,31.88
ES,240,Closure,126,1,60,43.48
ES,240,Closure,126,2,60,34.78
ES,240,Closure,126,3,60,43.48
ES,240,Closure,126,4,60,46.38
ES,240,Closure,127,0,60,0.0
ES,240,Closure,127,1,60,0.0
ES,240,Closure,127,2,60,0.0
ES,240,Closure,127,3,60,0.0
ES,240,Closure,127,4,60,0.0
ES,240,Closure,128,0,60,16.35
ES,240,Closure,128,1,60,18.03
ES,240,Closure,128,2,60,18.03
ES,240,Closure,128,3,60,19.92
ES,240,Closure,128,4,60,16.35
ES,240,Closure,129,0,60,50.98
ES,240,Closure,129,1,60,47.06
ES,240,Closure,129,2,60,50.98
ES,240,Closure,129,3,60,54.9
ES,240,Closure,129,4,60,47.06
ES,240,Closure,130,0,60,3.03
ES,240,Closure,130,1,60,3.03
ES,240,Closure,130,2,60,3.03
ES,240,Closure,130,3,60,3.03
ES,240,Closure,130,4,60,3.03
ES,240,Closure,131,0,60,77.58
ES,240,Closure,131,1,60,72.73
ES,240,Closure,131,2,60,78.18
ES,240,Closure,131,3,60,85.45
ES,240,Closure,131,4,60,82.42
ES,240,Closure,132,0,60,12.64
ES,240,Closure,132,1,60,16.23
ES,240,Closure,132,2,60,12.83
ES,240,Closure,132,3,60,10.38
ES,240,Closure,132,4,60,13.21
ES,240,Closure,133,0,60,27.79
ES,240,Closure,133,1,60,26.41
ES,240,Closure,133,2,60,27.33
ES,240,Closure,133,3,60,26.87
ES,240,Closure,133,4,60,29.47
ES,240,Closure,134,0,60,23.2
ES,240,Closure,134,1,60,21.62
ES,240,Closure,134,2,60,20.04
ES,240,Closure,134,3,60,19.51
ES,240,Closure,134,4,60,19.51
ES,240,Closure,135,0,60,0.0
ES,240,Closure,135,1,60,0.0
ES,240,Closure,135,2,60,0.0
ES,240,Closure,135,3,60,0.0
ES,240,Closure,135,4,60,0.0
ES,240,Closure,136,0,60,0.0
ES,240,Closure,136,1,60,0.0
ES,240,Closure,136,2,60,0.0
ES,240,Closure,136,3,60,0.0
ES,240,Closure,136,4,60,0.0
ES,240,Closure,137,0,60,0.0
ES,240,Closure,137,1,60,0.0
ES,240,Closure,137,2,60,0.0
ES,240,Closure,137,3,60,0.0
ES,240,Closure,137,4,60,0.0
ES,240,Closure,138,0,60,0.0
ES,240,Closure,138,1,60,0.0
ES,240,Closure,138,2,60,0.0
ES,240,Closure,138,3,60,0.0
ES,240,Closure,138,4,60,0.0
ES,240,Closure,139,1,60,0.0
ES,240,Closure,139,2,60,0.0
ES,240,Closure,139,3,60,0.0
ES,240,Closure,140,0,60,33.2
ES,240,Closure,140,1,60,38.11
ES,240,Closure,140,2,60,34.02
ES,240,Closure,140,3,60,42.21
ES,240,Closure,140,4,60,42.62
ES,240,Closure,141,0,60,21.99
ES,240,Closure,141,1,60,17.73
ES,240,Closure,141,2,60,18.87
ES,240,Closure,141,3,60,20.85
ES,240,Closure,141,4,60,18.16
ES,240,Closure,142,0,60,0.0
ES,240,Closure,142,1,60,0.0
ES,240,Closure,142,2,60,0.0
ES,240,Closure,142,3,60,0.0
ES,240,Closure,142,4,60,0.0
ES,240,Closure,143,0,60,0.0
ES,240,Closure,143,1,60,0.0
ES,240,Closure,143,2,60,0.0
ES,240,Closure,143,3,60,0.0
ES,240,Closure,143,4,60,0.0
ES,240,Closure,144,0,60,38.11
ES,240,Closure,144,1,60,38.56
ES,240,Closure,144,2,60,44.78
ES,240,Closure,144,3,60,39.67
ES,240,Closure,144,4,60,38.89
ES,240,Closure,145,0,60,15.96
ES,240,Closure,145,1,60,15.96
ES,240,Closure,145,2,60,15.96
ES,240,Closure,145,3,60,15.69
ES,240,Closure,145,4,60,15.69
ES,240,Closure,146,0,60,96.72
ES,240,Closure,146,1,60,97.54
ES,240,Closure,146,2,60,96.72
ES,240,Closure,146,3,60,94.26
ES,240,Closure,146,4,60,95.9
ES,240,Closure,147,0,60,0.0
ES,240,Closure,147,1,60,0.0
ES,240,Closure,147,2,60,0.0
ES,240,Closure,147,3,60,0.0
ES,240,Closure,147,4,60,0.0
ES,240,Closure,148,0,60,4.74
ES,240,Closure,148,1,60,3.75
ES,240,Closure,148,2,60,6.13
ES,240,Closure,148,3,60,2.57
ES,240,Closure,148,4,60,3.36
ES,240,Closure,149,0,60,19.22
ES,240,Closure,149,1,60,19.58
ES,240,Closure,149,2,60,21.34
ES,240,Closure,149,3,60,18.34
ES,240,Closure,149,4,60,19.58
ES,240,Closure,150,0,60,24.39
ES,240,Closure,150,1,60,19.11
ES,240,Closure,150,2,60,22.76
ES,240,Closure,150,3,60,23.78
ES,240,Closure,150,4,60,33.33
ES,240,Closure,151,0,60,2.86
ES,240,Closure,151,3,60,25.71
ES,240,Closure,151,4,60,25.71
ES,240,Closure,152,0,60,87.23
ES,240,Closure,152,1,60,87.94
ES,240,Closure,152,2,60,85.11
ES,240,Closure,152,3,60,85.46
ES,240,Closure,152,4,60,87.94
ES,240,Closure,153,0,60,51.82
ES,240,Closure,153,1,60,58.64
ES,240,Closure,153,2,60,45.91
ES,240,Closure,153,3,60,37.27
ES,240,Closure,153,4,60,49.55
ES,240,Closure,154,0,60,22.93
ES,240,Closure,154,1,60,21.72
ES,240,Closure,154,2,60,17.04
ES,240,Closure,154,3,60,16.59
ES,240,Closure,154,4,60,15.84
ES,240,Closure,155,0,60,21.72
ES,240,Closure,155,1,60,21.72
ES,240,Closure,155,2,60,26.97
ES,240,Closure,155,3,60,21.96
ES,240,Closure,155,4,60,27.68
ES,240,Closure,156,0,60,17.5
ES,240,Closure,156,1,60,14.17
ES,240,Closure,156,2,60,3.33
ES,240,Closure,156,3,60,13.75
ES,240,Closure,156,4,60,13.75
ES,240,Closure,157,0,60,14.62
ES,240,Closure,157,1,60,15.89
ES,240,Closure,157,2,60,16.82
ES,240,Closure,157,3,60,12.3
ES,240,Closure,157,4,60,13.92
ES,240,Closure,158,0,60,4.86
ES,240,Closure,159,0,60,7.55
ES,240,Closure,159,1,60,7.55
ES,240,Closure,159,2,60,6.79
ES,240,Closure,159,3,60,7.55
ES,240,Closure,159,4,60,12.08
ES,240,Closure,160,0,60,42.24
ES,240,Closure,160,1,60,39.44
ES,240,Closure,160,2,60,36.96
ES,240,Closure,160,3,60,39.75
ES,240,Closure,160,4,60,41.93
ES,240,Closure,161,0,60,4.42
ES,240,Closure,161,1,60,2.81
ES,240,Closure,161,2,60,1.61
ES,240,Closure,161,3,60,5.82
ES,240,Closure,161,4,60,2.21
ES,240,Closure,162,0,60,44.44
ES,240,Closure,162,1,60,41.67
ES,240,Closure,162,2,60,45.0
ES,240,Closure,162,3,60,44.44
ES,240,Closure,162,4,60,44.44
ES,240,Closure,163,0,60,31.79
ES,240,Closure,163,1,60,34.1
ES,240,Closure,163,2,60,32.37
ES,240,Closure,163,3,60,26.01
ES,240,Closure,163,4,60,31.21
ES,240,Closure,164,0,60,94.29
ES,240,Closure,164,1,60,95.71
ES,240,Closure,164,2,60,95.71
ES,240,Closure,164,3,60,94.29
ES,240,Closure,164,4,60,94.29
ES,240,Closure,165,0,60,64.81
ES,240,Closure,165,1,60,62.02
ES,240,Closure,165,2,60,69.69
ES,240,Closure,165,3,60,61.67
ES,240,Closure,165,4,60,64.81
ES,240,Closure,166,0,60,79.12
ES,240,Closure,166,1,60,81.87
ES,240,Closure,166,2,60,82.97
ES,240,Closure,166,3,60,80.77
ES,240,Closure,166,4,60,81.32
ES,240,Closure,167,0,60,68.35
ES,240,Closure,167,1,60,68.09
ES,240,Closure,167,2,60,69.68
ES,240,Closure,167,3,60,64.89
ES,240,Closure,167,4,60,62.5
ES,240,Closure,168,0,60,14.51
ES,240,Closure,168,1,60,30.16
ES,240,Closure,168,2,60,0.0
ES,240,Closure,168,3,60,18.92
ES,240,Closure,168,4,60,17.92
ES,240,Closure,169,0,60,58.75
ES,240,Closure,169,1,60,60.83
ES,240,Closure,169,2,60,60.04
ES,240,Closure,169,3,60,62.82
ES,240,Closure,169,4,60,63.32
ES,240,Closure,170,0,60,0.76
ES,240,Closure,170,1,60,0.76
ES,240,Closure,170,2,60,0.76
ES,240,Closure,170,3,60,0.76
ES,240,Closure,170,4,60,0.76
ES,240,Closure,171,0,60,8.96
ES,240,Closure,171,1,60,9.7
ES,240,Closure,171,2,60,9.53
ES,240,Closure,171,3,60,9.94
ES,240,Closure,171,4,60,0.16
ES,240,Closure,172,0,60,15.49
ES,240,Closure,172,1,60,15.35
ES,240,Closure,172,2,60,16.8
ES,240,Closure,172,3,60,15.62
ES,240,Closure,172,4,60,18.77
ES,240,Closure,173,0,60,16.93
ES,240,Closure,173,1,60,17.66
ES,240,Closure,173,2,60,17.81
ES,240,Closure,173,3,60,19.85
ES,240,Closure,173,4,60,21.61
ES,240,Closure,174,0,60,19.13
ES,240,Closure,174,1,60,14.71
ES,240,Closure,174,2,60,17.68
ES,240,Closure,174,3,60,16.08
ES,240,Closure,174,4,60,16.24
ES,240,Closure,175,0,60,17.43
ES,240,Closure,175,1,60,17.89
ES,240,Closure,175,2,60,18.35
ES,240,Closure,175,3,60,19.27
ES,240,Closure,175,4,60,15.14
ES,240,Closure,176,0,60,2.68
ES,240,Closure,176,1,60,1.86
ES,240,Closure,176,2,60,6.6
ES,240,Closure,176,3,60,8.87
ES,240,Closure,176,4,60,9.9
ES,240,Codec,1,0,60,91.85
ES,240,Codec,1,1,60,92.39
ES,240,Codec,1,2,60,92.39
ES,240,Codec,1,3,60,91.3
ES,240,Codec,1,4,60,91.3
ES,240,Codec,2,0,60,89.04
ES,240,Codec,2,1,60,67.81
ES,240,Codec,2,2,60,90.41
ES,240,Codec,2,3,60,85.62
ES,240,Codec,2,4,60,91.78
ES,240,Codec,3,0,60,87.11
ES,240,Codec,3,1,60,88.67
ES,240,Codec,3,2,60,88.89
ES,240,Codec,3,3,60,89.33
ES,240,Codec,3,4,60,89.33
ES,240,Codec,4,0,60,94.3
ES,240,Codec,4,1,60,96.2
ES,240,Codec,4,2,60,97.47
ES,240,Codec,4,3,60,80.38
ES,240,Codec,4,4,60,78.48
ES,240,Codec,5,0,60,96.84
ES,240,Codec,5,1,60,65.82
ES,240,Codec,5,2,60,96.84
ES,240,Codec,5,3,60,74.68
ES,240,Codec,5,4,60,85.44
ES,240,Codec,6,0,60,100.0
ES,240,Codec,6,1,60,100.0
ES,240,Codec,6,2,60,100.0
ES,240,Codec,6,3,60,96.43
ES,240,Codec,6,4,60,100.0
ES,240,Codec,7,0,60,87.04
ES,240,Codec,7,1,60,95.06
ES,240,Codec,7,2,60,95.68
ES,240,Codec,7,3,60,97.53
ES,240,Codec,7,4,60,96.91
ES,240,Codec,8,0,60,94.09
ES,240,Codec,8,1,60,95.7
ES,240,Codec,8,2,60,94.62
ES,240,Codec,8,3,60,96.24
ES,240,Codec,8,4,60,95.7
ES,240,Codec,9,0,60,91.45
ES,240,Codec,9,1,60,93.42
ES,240,Codec,9,2,60,92.11
ES,240,Codec,9,3,60,90.13
ES,240,Codec,9,4,60,92.76
ES,240,Codec,10,0,60,100.0
ES,240,Codec,10,1,60,100.0
ES,240,Codec,10,2,60,100.0
ES,240,Codec,10,3,60,100.0
ES,240,Codec,10,4,60,100.0
ES,240,Codec,11,0,60,94.44
ES,240,Codec,11,1,60,94.44
ES,240,Codec,11,2,60,94.44
ES,240,Codec,11,3,60,94.44
ES,240,Codec,11,4,60,94.44
ES,240,Codec,12,0,60,96.15
ES,240,Codec,12,1,60,92.31
ES,240,Codec,12,2,60,96.15
ES,240,Codec,12,3,60,96.15
ES,240,Codec,12,4,60,96.15
ES,240,Codec,13,0,60,79.91
ES,240,Codec,13,1,60,77.29
ES,240,Codec,13,2,60,82.31
ES,240,Codec,13,3,60,80.79
ES,240,Codec,13,4,60,82.53
ES,240,Codec,14,0,60,37.17
ES,240,Codec,14,1,60,37.17
ES,240,Codec,14,2,60,37.17
ES,240,Codec,14,3,60,37.17
ES,240,Codec,14,4,60,37.17
ES,240,Codec,15,0,60,97.06
ES,240,Codec,15,1,60,97.06
ES,240,Codec,15,2,60,97.06
ES,240,Codec,15,3,60,97.06
ES,240,Codec,15,4,60,97.06
ES,240,Codec,16,0,60,98.67
ES,240,Codec,16,1,60,97.33
ES,240,Codec,16,2,60,100.0
ES,240,Codec,16,3,60,100.0
ES,240,Codec,16,4,60,100.0
ES,240,Codec,17,0,60,100.0
ES,240,Codec,17,1,60,95.0
ES,240,Codec,17,2,60,100.0
ES,240,Codec,17,3,60,100.0
ES,240,Codec,17,4,60,100.0
ES,240,Codec,18,0,60,100.0
ES,240,Codec,18,1,60,100.0
ES,240,Codec,18,2,60,100.0
ES,240,Codec,18,3,60,100.0
ES,240,Codec,18,4,60,100.0
ES,240,Collections,25,0,60,89.68
ES,240,Collections,25,1,60,90.48
ES,240,Collections,26,0,60,100.0
ES,240,Collections,26,1,60,100.0
ES,240,Collections,26,2,60,100.0
ES,240,Collections,26,3,60,100.0
ES,240,Collections,26,4,60,100.0
ES,240,Collections,27,0,60,46.0
ES,240,Collections,27,1,60,52.0
ES,240,Collections,27,2,60,72.0
ES,240,Collections,27,3,60,72.0
ES,240,Collections,27,4,60,52.0
ES,240,Collections,28,0,60,44.28
ES,240,Collections,28,1,60,44.28
ES,240,Collections,28,2,60,42.25
ES,240,Collections,28,3,60,43.17
ES,240,Collections,28,4,60,41.51
ES,240,Compress,1,0,60,86.44
ES,240,Compress,1,1,60,91.53
ES,240,Compress,1,2,60,91.53
ES,240,Compress,1,3,60,91.53
ES,240,Compress,1,4,60,86.44
ES,240,Compress,2,0,60,59.52
ES,240,Compress,2,1,60,54.76
ES,240,Compress,2,2,60,54.76
ES,240,Compress,2,3,60,52.38
ES,240,Compress,2,4,60,54.76
ES,240,Compress,3,0,60,53.57
ES,240,Compress,3,1,60,100.0
ES,240,Compress,3,2,60,96.43
ES,240,Compress,3,3,60,89.29
ES,240,Compress,3,4,60,96.43
ES,240,Compress,4,0,60,66.8
ES,240,Compress,4,1,60,74.31
ES,240,Compress,4,2,60,58.5
ES,240,Compress,4,3,60,77.87
ES,240,Compress,4,4,60,61.26
ES,240,Compress,5,0,60,31.91
ES,240,Compress,5,1,60,30.85
ES,240,Compress,5,2,60,31.91
ES,240,Compress,5,3,60,31.91
ES,240,Compress,5,4,60,31.91
ES,240,Compress,6,0,60,98.33
ES,240,Compress,6,1,60,100.0
ES,240,Compress,6,2,60,98.33
ES,240,Compress,6,3,60,98.33
ES,240,Compress,6,4,60,98.33
ES,240,Compress,7,0,60,100.0
ES,240,Compress,7,1,60,100.0
ES,240,Compress,7,2,60,92.11
ES,240,Compress,7,3,60,100.0
ES,240,Compress,7,4,60,97.37
ES,240,Compress,8,0,60,100.0
ES,240,Compress,8,1,60,94.74
ES,240,Compress,8,2,60,100.0
ES,240,Compress,8,3,60,100.0
ES,240,Compress,8,4,60,94.74
ES,240,Compress,9,0,60,97.62
ES,240,Compress,9,1,60,88.1
ES,240,Compress,9,2,60,100.0
ES,240,Compress,9,3,60,97.62
ES,240,Compress,9,4,60,100.0
ES,240,Compress,10,0,60,6.19
ES,240,Compress,10,1,60,6.19
ES,240,Compress,10,2,60,6.19
ES,240,Compress,10,3,60,6.19
ES,240,Compress,10,4,60,6.19
ES,240,Compress,11,0,60,86.96
ES,240,Compress,11,1,60,86.96
ES,240,Compress,11,2,60,86.96
ES,240,Compress,11,3,60,86.96
ES,240,Compress,11,4,60,86.96
ES,240,Compress,12,0,60,33.64
ES,240,Compress,12,1,60,33.64
ES,240,Compress,12,2,60,32.73
ES,240,Compress,12,3,60,33.64
ES,240,Compress,12,4,60,35.45
ES,240,Compress,13,0,60,95.19
ES,240,Compress,13,1,60,96.15
ES,240,Compress,13,2,60,95.19
ES,240,Compress,13,3,60,96.15
ES,240,Compress,13,4,60,95.19
ES,240,Compress,14,0,60,92.42
ES,240,Compress,14,1,60,63.64
ES,240,Compress,14,2,60,86.36
ES,240,Compress,14,3,60,92.42
ES,240,Compress,14,4,60,90.91
ES,240,Compress,15,0,60,96.36
ES,240,Compress,15,1,60,96.36
ES,240,Compress,15,2,60,95.45
ES,240,Compress,15,3,60,95.45
ES,240,Compress,15,4,60,96.36
ES,240,Compress,16,0,60,87.5
ES,240,Compress,16,1,60,87.5
ES,240,Compress,16,2,60,87.5
ES,240,Compress,16,3,60,87.5
ES,240,Compress,16,4,60,87.5
ES,240,Compress,17,0,60,81.03
ES,240,Compress,17,1,60,60.34
ES,240,Compress,17,2,60,80.17
ES,240,Compress,17,3,60,83.62
ES,240,Compress,17,4,60,87.07
ES,240,Compress,18,0,60,95.24
ES,240,Compress,18,1,60,92.86
ES,240,Compress,18,2,60,91.67
ES,240,Compress,18,3,60,92.86
ES,240,Compress,18,4,60,88.1
ES,240,Compress,19,0,60,96.67
ES,240,Compress,19,1,60,100.0
ES,240,Compress,19,2,60,100.0
ES,240,Compress,19,3,60,95.0
ES,240,Compress,19,4,60,93.33
ES,240,Compress,20,0,60,39.47
ES,240,Compress,20,1,60,41.23
ES,240,Compress,20,2,60,36.84
ES,240,Compress,20,3,60,38.6
ES,240,Compress,20,4,60,38.6
ES,240,Compress,21,0,60,89.71
ES,240,Compress,21,1,60,83.82
ES,240,Compress,21,3,60,85.29
ES,240,Compress,21,4,60,78.68
ES,240,Compress,22,0,60,3.77
ES,240,Compress,22,1,60,3.77
ES,240,Compress,22,2,60,4.53
ES,240,Compress,22,3,60,5.28
ES,240,Compress,22,4,60,5.28
ES,240,Compress,23,0,60,79.41
ES,240,Compress,23,1,60,41.18
ES,240,Compress,23,2,60,38.24
ES,240,Compress,23,3,60,44.12
ES,240,Compress,23,4,60,73.53
ES,240,Compress,24,0,60,55.08
ES,240,Compress,24,1,60,85.59
ES,240,Compress,24,2,60,83.9
ES,240,Compress,24,3,60,81.36
ES,240,Compress,24,4,60,77.97
ES,240,Compress,25,0,60,11.51
ES,240,Compress,25,1,60,14.29
ES,240,Compress,25,2,60,11.51
ES,240,Compress,25,3,60,11.51
ES,240,Compress,25,4,60,14.29
ES,240,Compress,26,0,60,100.0
ES,240,Compress,26,1,60,100.0
ES,240,Compress,26,2,60,100.0
ES,240,Compress,26,3,60,100.0
ES,240,Compress,26,4,60,100.0
ES,240,Compress,27,0,60,62.93
ES,240,Compress,27,1,60,81.9
ES,240,Compress,27,2,60,78.45
ES,240,Compress,27,3,60,85.34
ES,240,Compress,27,4,60,83.62
ES,240,Compress,28,0,60,39.34
ES,240,Compress,28,1,60,36.89
ES,240,Compress,28,2,60,38.52
ES,240,Compress,28,3,60,35.25
ES,240,Compress,28,4,60,40.16
ES,240,Compress,29,0,60,32.32
ES,240,Compress,29,1,60,32.77
ES,240,Compress,29,2,60,30.96
ES,240,Compress,29,3,60,32.99
ES,240,Compress,29,4,60,34.01
ES,240,Compress,30,0,60,4.53
ES,240,Compress,30,1,60,5.28
ES,240,Compress,30,2,60,5.28
ES,240,Compress,30,3,60,4.53
ES,240,Compress,30,4,60,3.77
ES,240,Compress,31,0,60,82.76
ES,240,Compress,31,1,60,86.21
ES,240,Compress,31,2,60,65.52
ES,240,Compress,31,3,60,87.93
ES,240,Compress,31,4,60,87.07
ES,240,Compress,32,0,60,41.27
ES,240,Compress,32,1,60,34.92
ES,240,Compress,32,2,60,37.3
ES,240,Compress,32,3,60,39.68
ES,240,Compress,32,4,60,31.75
ES,240,Compress,33,0,60,79.69
ES,240,Compress,33,1,60,79.69
ES,240,Compress,33,2,60,79.69
ES,240,Compress,33,3,60,78.12
ES,240,Compress,33,4,60,79.69
ES,240,Compress,34,0,60,100.0
ES,240,Compress,34,1,60,100.0
ES,240,Compress,34,2,60,100.0
ES,240,Compress,34,3,60,92.86
ES,240,Compress,34,4,60,100.0
ES,240,Compress,35,0,60,86.61
ES,240,Compress,35,1,60,87.5
ES,240,Compress,35,2,60,80.36
ES,240,Compress,35,3,60,78.57
ES,240,Compress,35,4,60,89.29
ES,240,Compress,36,0,60,1.65
ES,240,Compress,36,1,60,1.65
ES,240,Compress,36,2,60,1.65
ES,240,Compress,36,3,60,1.65
ES,240,Compress,37,0,60,25.66
ES,240,Compress,37,1,60,38.16
ES,240,Compress,37,2,60,33.55
ES,240,Compress,37,3,60,37.5
ES,240,Compress,38,0,60,48.25
ES,240,Compress,38,1,60,51.05
ES,240,Compress,38,2,60,50.35
ES,240,Compress,38,3,60,50.35
ES,240,Compress,39,0,60,97.22
ES,240,Compress,39,1,60,91.67
ES,240,Compress,39,2,60,97.22
ES,240,Compress,39,3,60,97.22
ES,240,Compress,40,0,60,100.0
ES,240,Compress,40,1,60,100.0
ES,240,Compress,40,2,60,100.0
ES,240,Compress,40,3,60,100.0
ES,240,Compress,41,0,60,13.85
ES,240,Compress,41,1,60,11.54
ES,240,Compress,41,2,60,13.85
ES,240,Compress,41,3,60,13.85
ES,240,Compress,42,0,60,95.45
ES,240,Compress,42,1,60,96.97
ES,240,Compress,42,2,60,96.21
ES,240,Compress,42,3,60,93.94
ES,240,Compress,42,4,60,96.21
ES,240,Compress,43,0,60,46.33
ES,240,Compress,43,1,60,55.67
ES,240,Compress,43,2,60,54.0
ES,240,Compress,43,3,60,55.67
ES,240,Compress,43,4,60,58.33
ES,240,Compress,44,0,60,100.0
ES,240,Compress,44,1,60,100.0
ES,240,Compress,44,2,60,100.0
ES,240,Compress,44,3,60,100.0
ES,240,Compress,44,4,60,100.0
ES,240,Compress,45,0,60,71.3
ES,240,Compress,45,1,60,78.7
ES,240,Compress,45,2,60,68.52
ES,240,Compress,45,3,60,62.96
ES,240,Compress,45,4,60,58.33
ES,240,Compress,46,0,60,98.96
ES,240,Compress,46,1,60,98.96
ES,240,Compress,46,2,60,100.0
ES,240,Compress,46,3,60,100.0
ES,240,Compress,46,4,60,96.88
ES,240,Compress,47,0,60,13.19
ES,240,Compress,47,1,60,13.19
ES,240,Compress,47,2,60,14.29
ES,240,Compress,47,3,60,14.29
ES,240,Compress,47,4,60,14.29
ES,240,Csv,1,0,60,59.09
ES,240,Csv,1,1,60,59.09
ES,240,Csv,1,2,60,59.09
ES,240,Csv,1,3,60,59.09
ES,240,Csv,1,4,60,59.09
ES,240,Csv,2,0,60,100.0
ES,240,Csv,2,1,60,100.0
ES,240,Csv,2,2,60,100.0
ES,240,Csv,2,3,60,100.0
ES,240,Csv,2,4,60,100.0
ES,240,Csv,3,0,60,100.0
ES,240,Csv,3,1,60,97.73
ES,240,Csv,3,2,60,97.73
ES,240,Csv,3,3,60,95.45
ES,240,Csv,3,4,60,97.73
ES,240,Csv,4,0,60,62.0
ES,240,Csv,4,1,60,62.0
ES,240,Csv,4,2,60,62.0
ES,240,Csv,4,3,60,62.0
ES,240,Csv,4,4,60,62.0
ES,240,Csv,5,0,60,93.04
ES,240,Csv,5,1,60,95.65
ES,240,Csv,5,2,60,95.65
ES,240,Csv,5,3,60,86.96
ES,240,Csv,5,4,60,88.7
ES,240,Csv,6,0,60,100.0
ES,240,Csv,6,1,60,100.0
ES,240,Csv,6,2,60,100.0
ES,240,Csv,6,3,60,100.0
ES,240,Csv,6,4,60,100.0
ES,240,Csv,7,0,60,64.0
ES,240,Csv,7,1,60,66.0
ES,240,Csv,7,2,60,64.0
ES,240,Csv,7,3,60,64.0
ES,240,Csv,7,4,60,64.0
ES,240,Csv,8,0,60,99.29
ES,240,Csv,8,1,60,100.0
ES,240,Csv,8,2,60,100.0
ES,240,Csv,8,3,60,99.29
ES,240,Csv,8,4,60,100.0
ES,240,Csv,9,0,60,100.0
ES,240,Csv,9,1,60,100.0
ES,240,Csv,9,2,60,86.36
ES,240,Csv,9,3,60,95.45
ES,240,Csv,9,4,60,100.0
ES,240,Csv,10,0,60,95.73
ES,240,Csv,10,1,60,91.45
ES,240,Csv,10,2,60,96.58
ES,240,Csv,10,3,60,96.58
ES,240,Csv,10,4,60,91.45
ES,240,Csv,11,0,60,51.72
ES,240,Csv,11,1,60,51.72
ES,240,Csv,11,2,60,53.45
ES,240,Csv,11,3,60,51.72
ES,240,Csv,11,4,60,56.9
ES,240,Csv,12,0,60,99.29
ES,240,Csv,12,1,60,100.0
ES,240,Csv,12,2,60,100.0
ES,240,Csv,12,3,60,100.0
ES,240,Csv,12,4,60,99.29
ES,240,Csv,13,0,60,93.08
ES,240,Csv,13,1,60,95.5
ES,240,Csv,13,2,60,93.43
ES,240,Csv,13,3,60,93.77
ES,240,Csv,13,4,60,86.85
ES,240,Csv,14,0,60,91.79
ES,240,Csv,14,1,60,91.07
ES,240,Csv,14,2,60,98.21
ES,240,Csv,14,3,60,92.14
ES,240,Csv,14,4,60,96.43
ES,240,Csv,15,0,60,92.58
ES,240,Csv,15,1,60,92.93
ES,240,Csv,15,2,60,97.17
ES,240,Csv,15,3,60,92.93
ES,240,Csv,15,4,60,96.82
ES,240,Csv,16,0,60,57.35
ES,240,Csv,16,1,60,64.71
ES,240,Csv,16,2,60,55.88
ES,240,Csv,16,3,60,63.24
ES,240,Csv,16,4,60,66.18
ES,240,Gson,1,0,60,0.0
ES,240,Gson,1,1,60,0.0
ES,240,Gson,1,2,60,0.0
ES,240,Gson,1,3,60,0.0
