generation_time,project,bug_id,test_id,bug_detection
60,Closure,140,1,no
60,Closure,140,2,yes
60,Closure,140,3,yes
60,Closure,140,4,yes
60,Closure,141,0,no
60,Closure,141,1,yes
60,Closure,141,2,no
60,Closure,141,3,yes
60,Closure,141,4,no
60,Closure,142,0,no
60,Closure,142,1,no
60,Closure,142,2,no
60,Closure,142,3,no
60,Closure,142,4,no
60,Closure,143,0,no
60,Closure,143,1,no
60,Closure,143,2,no
60,Closure,143,3,no
60,Closure,143,4,no
60,Closure,144,0,yes
60,Closure,144,1,yes
60,Closure,144,2,yes
60,Closure,144,3,yes
60,Closure,144,4,yes
60,Closure,145,0,no
60,Closure,145,1,no
60,Closure,145,2,no
60,Closure,145,3,no
60,Closure,145,4,no
60,Closure,146,0,no
60,Closure,146,1,yes
60,Closure,146,2,no
60,Closure,146,3,no
60,Closure,146,4,yes
60,Closure,147,0,no
60,Closure,147,1,no
60,Closure,147,2,no
60,Closure,147,3,no
60,Closure,147,4,no
60,Closure,148,0,yes
60,Closure,148,1,yes
60,Closure,148,2,no
60,Closure,148,3,no
60,Closure,148,4,yes
60,Closure,149,0,yes
60,Closure,149,1,yes
60,Closure,149,2,yes
60,Closure,149,3,yes
60,Closure,149,4,yes
60,Closure,150,0,yes
60,Closure,150,1,yes
60,Closure,150,2,no
60,Closure,150,3,yes
60,Closure,150,4,no
60,Closure,151,0,no
60,Closure,151,1,no
60,Closure,151,2,no
60,Closure,151,3,no
60,Closure,151,4,no
60,Closure,152,0,no
60,Closure,152,1,no
60,Closure,152,2,no
60,Closure,152,3,no
60,Closure,152,4,no
60,Closure,153,0,no
60,Closure,153,1,no
60,Closure,153,2,no
60,Closure,153,3,no
60,Closure,153,4,no
60,Closure,154,0,no
60,Closure,154,1,no
60,Closure,154,2,no
60,Closure,154,3,no
60,Closure,154,4,no
60,Closure,155,0,yes
60,Closure,155,1,yes
60,Closure,155,2,yes
60,Closure,155,3,yes
60,Closure,155,4,yes
60,Closure,156,0,no
60,Closure,156,1,no
60,Closure,156,2,no
60,Closure,156,3,no
60,Closure,156,4,no
60,Closure,157,0,yes
60,Closure,157,1,yes
60,Closure,157,2,yes
60,Closure,157,3,yes
60,Closure,157,4,yes
60,Closure,158,0,yes
60,Closure,158,1,yes
60,Closure,158,2,yes
60,Closure,158,3,yes
60,Closure,158,4,yes
60,Closure,159,0,no
60,Closure,159,1,no
60,Closure,159,2,no
60,Closure,159,3,no
60,Closure,159,4,no
60,Closure,160,0,no
60,Closure,160,1,no
60,Closure,160,2,no
60,Closure,160,3,no
60,Closure,160,4,no
60,Closure,161,0,no
60,Closure,161,1,no
60,Closure,161,2,no
60,Closure,161,3,no
60,Closure,161,4,no
60,Closure,162,0,yes
60,Closure,162,1,no
60,Closure,162,2,yes
60,Closure,162,3,yes
60,Closure,162,4,no
60,Closure,163,0,yes
60,Closure,163,1,yes
60,Closure,163,2,yes
60,Closure,163,3,yes
60,Closure,163,4,yes
60,Closure,164,0,yes
60,Closure,164,1,yes
60,Closure,164,2,yes
60,Closure,164,3,yes
60,Closure,164,4,yes
60,Closure,165,0,yes
60,Closure,165,1,yes
60,Closure,165,2,yes
60,Closure,165,3,yes
60,Closure,165,4,yes
60,Closure,166,0,no
60,Closure,166,1,no
60,Closure,166,2,no
60,Closure,166,3,no
60,Closure,166,4,no
60,Closure,167,0,no
60,Closure,167,1,no
60,Closure,167,2,no
60,Closure,167,3,yes
60,Closure,167,4,no
60,Closure,168,0,no
60,Closure,168,1,no
60,Closure,168,2,no
60,Closure,168,3,no
60,Closure,168,4,no
60,Closure,169,0,yes
60,Closure,169,1,yes
60,Closure,169,2,yes
60,Closure,169,3,yes
60,Closure,169,4,yes
60,Closure,170,0,no
60,Closure,170,1,no
60,Closure,170,2,no
60,Closure,170,3,no
60,Closure,170,4,no
60,Closure,171,0,no
60,Closure,171,1,no
60,Closure,171,2,no
60,Closure,171,3,no
60,Closure,171,4,no
60,Closure,172,0,no
60,Closure,172,1,no
60,Closure,172,2,no
60,Closure,172,3,no
60,Closure,172,4,no
60,Closure,173,0,yes
60,Closure,173,1,yes
60,Closure,173,2,yes
60,Closure,173,3,no
60,Closure,173,4,yes
60,Closure,174,0,yes
60,Closure,174,1,yes
60,Closure,174,2,yes
60,Closure,174,3,yes
60,Closure,174,4,yes
60,Closure,175,0,no
60,Closure,175,1,no
60,Closure,175,2,no
60,Closure,175,3,no
60,Closure,175,4,no
60,Closure,176,0,no
60,Closure,176,1,no
60,Closure,176,2,no
60,Closure,176,3,no
60,Closure,176,4,no
60,Codec,1,0,no
60,Codec,1,1,no
60,Codec,1,2,no
60,Codec,1,3,no
60,Codec,1,4,no
60,Codec,2,0,no
60,Codec,2,1,no
60,Codec,2,2,no
60,Codec,2,3,no
60,Codec,2,4,no
60,Codec,3,0,no
60,Codec,3,1,no
60,Codec,3,2,no
60,Codec,3,3,no
60,Codec,3,4,no
60,Codec,4,0,no
60,Codec,4,1,no
60,Codec,4,2,no
60,Codec,4,3,no
60,Codec,4,4,no
60,Codec,5,0,no
60,Codec,5,1,no
60,Codec,5,2,no
60,Codec,5,3,no
60,Codec,5,4,no
60,Codec,6,0,yes
60,Codec,6,1,yes
60,Codec,6,2,no
60,Codec,6,3,no
60,Codec,6,4,no
60,Codec,7,0,no
60,Codec,7,1,yes
60,Codec,7,2,no
60,Codec,7,3,no
60,Codec,7,4,yes
60,Codec,8,0,no
60,Codec,8,1,no
60,Codec,8,2,no
60,Codec,8,3,no
60,Codec,8,4,no
60,Codec,9,0,no
60,Codec,9,1,no
60,Codec,9,2,no
60,Codec,9,3,no
60,Codec,9,4,no
60,Codec,10,0,no
60,Codec,10,1,no
60,Codec,10,2,no
60,Codec,10,3,no
60,Codec,10,4,no
60,Codec,11,0,yes
60,Codec,11,1,yes
60,Codec,11,2,yes
60,Codec,11,3,yes
60,Codec,11,4,yes
60,Codec,12,0,yes
60,Codec,12,1,yes
60,Codec,12,2,yes
60,Codec,12,3,yes
60,Codec,12,4,yes
60,Codec,13,0,yes
60,Codec,13,1,yes
60,Codec,13,2,yes
60,Codec,13,3,yes
60,Codec,13,4,yes
60,Codec,14,0,no
60,Codec,14,1,no
60,Codec,14,2,no
60,Codec,14,3,no
60,Codec,14,4,no
60,Codec,15,0,yes
60,Codec,15,1,no
60,Codec,15,2,yes
60,Codec,15,3,yes
60,Codec,15,4,no
60,Codec,16,0,no
60,Codec,16,1,no
60,Codec,16,2,no
60,Codec,16,3,no
60,Codec,16,4,no
60,Codec,17,0,no
60,Codec,17,1,yes
60,Codec,17,2,no
60,Codec,17,3,no
60,Codec,17,4,yes
60,Codec,18,0,yes
60,Codec,18,1,yes
60,Codec,18,2,yes
60,Codec,18,3,yes
60,Codec,18,4,no
60,Collections,25,0,no
60,Collections,25,1,no
60,Collections,25,2,no
60,Collections,25,3,no
60,Collections,25,4,no
60,Collections,26,0,yes
60,Collections,26,1,yes
60,Collections,26,2,yes
60,Collections,26,3,yes
60,Collections,26,4,yes
60,Collections,27,0,no
60,Collections,27,1,no
60,Collections,27,2,no
60,Collections,27,3,no
60,Collections,27,4,no
60,Collections,28,0,no
60,Collections,28,1,no
60,Collections,28,2,no
60,Collections,28,3,no
60,Collections,28,4,no
60,Compress,1,0,no
60,Compress,1,1,no
60,Compress,1,2,yes
60,Compress,1,3,no
60,Compress,1,4,yes
60,Compress,2,0,yes
60,Compress,2,1,no
60,Compress,2,2,yes
60,Compress,2,3,yes
60,Compress,2,4,no
60,Compress,3,0,yes
60,Compress,3,1,yes
60,Compress,3,2,yes
60,Compress,3,3,yes
60,Compress,3,4,yes
60,Compress,4,0,yes
60,Compress,4,1,yes
60,Compress,4,2,yes
60,Compress,4,3,yes
60,Compress,4,4,yes
60,Compress,5,0,no
60,Compress,5,1,no
60,Compress,5,2,no
60,Compress,5,3,no
60,Compress,5,4,no
60,Compress,6,0,yes
60,Compress,6,1,yes
60,Compress,6,2,yes
60,Compress,6,3,yes
60,Compress,6,4,no
60,Compress,7,0,no
60,Compress,7,1,no
60,Compress,7,2,yes
60,Compress,7,3,no
60,Compress,7,4,no
60,Compress,8,0,yes
60,Compress,8,1,yes
60,Compress,8,2,yes
60,Compress,8,3,yes
60,Compress,8,4,yes
60,Compress,9,0,yes
60,Compress,9,1,yes
60,Compress,9,2,yes
60,Compress,9,3,yes
60,Compress,9,4,yes
60,Compress,10,0,no
60,Compress,10,1,no
60,Compress,10,2,no
60,Compress,10,3,no
60,Compress,10,4,no
60,Compress,11,0,yes
60,Compress,11,1,yes
60,Compress,11,2,yes
60,Compress,11,3,yes
60,Compress,11,4,yes
60,Compress,12,0,no
60,Compress,12,1,no
60,Compress,12,2,no
60,Compress,12,3,no
60,Compress,12,4,no
60,Compress,13,0,no
60,Compress,13,1,no
60,Compress,13,2,no
60,Compress,13,3,no
60,Compress,13,4,no
60,Compress,14,0,yes
60,Compress,14,1,yes
60,Compress,14,2,yes
60,Compress,14,3,yes
60,Compress,14,4,yes
60,Compress,15,0,yes
60,Compress,15,1,no
60,Compress,15,2,no
60,Compress,15,3,no
60,Compress,15,4,no
60,Compress,16,0,no
60,Compress,16,1,no
60,Compress,16,2,no
60,Compress,16,3,no
60,Compress,16,4,no
60,Compress,17,0,yes
60,Compress,17,1,yes
60,Compress,17,2,yes
60,Compress,17,3,yes
60,Compress,17,4,yes
60,Compress,18,0,yes
60,Compress,18,1,no
60,Compress,18,2,no
60,Compress,18,3,no
60,Compress,18,4,no
60,Compress,19,0,yes
60,Compress,19,1,no
60,Compress,19,2,yes
60,Compress,19,3,yes
60,Compress,19,4,yes
60,Compress,20,0,no
60,Compress,20,1,no
60,Compress,20,2,no
60,Compress,20,3,no
60,Compress,20,4,no
60,Compress,21,0,no
60,Compress,21,1,no
60,Compress,21,2,no
60,Compress,21,3,no
60,Compress,21,4,no
60,Compress,22,0,no
60,Compress,22,1,no
60,Compress,22,2,no
60,Compress,22,3,no
60,Compress,22,4,no
60,Compress,23,0,no
60,Compress,23,1,no
60,Compress,23,2,yes
60,Compress,23,3,no
60,Compress,23,4,no
60,Compress,24,0,yes
60,Compress,24,1,no
60,Compress,24,2,no
60,Compress,24,3,yes
60,Compress,24,4,no
60,Compress,25,0,no
60,Compress,25,1,no
60,Compress,25,2,no
60,Compress,25,3,no
60,Compress,25,4,no
60,Compress,26,0,yes
60,Compress,26,1,no
60,Compress,26,2,no
60,Compress,26,3,no
60,Compress,26,4,no
60,Compress,27,0,yes
60,Compress,27,1,no
60,Compress,27,2,yes
60,Compress,27,3,no
60,Compress,27,4,no
60,Compress,28,0,no
60,Compress,28,1,no
60,Compress,28,2,no
60,Compress,28,3,no
60,Compress,28,4,no
60,Compress,29,0,yes
60,Compress,29,1,no
60,Compress,29,2,yes
60,Compress,29,3,no
60,Compress,29,4,no
60,Compress,30,0,no
60,Compress,30,1,no
60,Compress,30,2,no
60,Compress,30,3,no
60,Compress,30,4,no
60,Compress,31,0,no
60,Compress,31,1,no
60,Compress,31,2,no
60,Compress,31,3,no
60,Compress,31,4,no
60,Compress,32,0,no
60,Compress,32,1,no
60,Compress,32,2,no
60,Compress,32,3,no
60,Compress,32,4,no
60,Compress,33,0,yes
60,Compress,33,1,yes
60,Compress,33,2,yes
60,Compress,33,3,yes
60,Compress,33,4,yes
60,Compress,34,0,yes
60,Compress,34,1,yes
60,Compress,34,2,yes
60,Compress,34,3,yes
60,Compress,34,4,yes
60,Compress,35,0,no
60,Compress,35,1,no
60,Compress,35,2,no
60,Compress,35,3,no
60,Compress,35,4,no
60,Compress,36,0,no
60,Compress,36,1,no
60,Compress,36,2,no
60,Compress,36,3,no
60,Compress,36,4,no
60,Compress,37,0,no
60,Compress,37,1,no
60,Compress,37,2,no
60,Compress,37,3,no
60,Compress,37,4,no
60,Compress,38,0,no
60,Compress,38,1,no
60,Compress,38,2,no
60,Compress,38,3,yes
60,Compress,38,4,yes
60,Compress,39,0,no
60,Compress,39,1,no
60,Compress,39,2,no
60,Compress,39,3,no
60,Compress,39,4,no
60,Compress,40,0,no
60,Compress,40,1,no
60,Compress,40,2,no
60,Compress,40,3,no
60,Compress,40,4,no
60,Compress,41,0,yes
60,Compress,41,1,no
60,Compress,41,2,no
60,Compress,41,3,yes
60,Compress,41,4,no
60,Compress,42,0,no
60,Compress,42,1,no
60,Compress,42,2,yes
60,Compress,42,3,no
60,Compress,42,4,yes
60,Compress,43,0,no
60,Compress,43,1,yes
60,Compress,43,2,no
60,Compress,43,3,no
60,Compress,43,4,no
60,Compress,44,0,yes
60,Compress,44,1,yes
60,Compress,44,2,yes
60,Compress,44,3,yes
60,Compress,44,4,yes
60,Compress,45,0,yes
60,Compress,45,1,yes
60,Compress,45,2,yes
60,Compress,45,3,yes
60,Compress,45,4,yes
60,Compress,46,0,yes
60,Compress,46,1,yes
60,Compress,46,2,yes
60,Compress,46,3,yes
60,Compress,46,4,yes
60,Compress,47,0,no
60,Compress,47,1,no
60,Compress,47,2,no
60,Compress,47,3,yes
60,Compress,47,4,no
60,Csv,1,0,no
60,Csv,1,1,no
60,Csv,1,2,no
60,Csv,1,3,no
60,Csv,1,4,no
60,Csv,2,0,yes
60,Csv,2,1,yes
60,Csv,2,2,yes
60,Csv,2,3,yes
60,Csv,2,4,yes
60,Csv,3,0,yes
60,Csv,3,1,yes
60,Csv,3,2,no
60,Csv,3,3,yes
60,Csv,3,4,yes
60,Csv,4,0,yes
60,Csv,4,1,yes
60,Csv,4,2,yes
60,Csv,4,3,yes
60,Csv,4,4,yes
60,Csv,5,0,no
60,Csv,5,1,no
60,Csv,5,2,yes
60,Csv,5,3,yes
60,Csv,5,4,no
60,Csv,6,0,no
60,Csv,6,1,yes
60,Csv,6,2,yes
60,Csv,6,3,no
60,Csv,6,4,yes
60,Csv,7,0,no
60,Csv,7,1,no
60,Csv,7,2,yes
60,Csv,7,3,yes
60,Csv,7,4,no
60,Csv,8,0,yes
60,Csv,8,1,yes
60,Csv,8,2,yes
60,Csv,8,3,yes
60,Csv,8,4,yes
60,Csv,9,0,yes
60,Csv,9,1,yes
60,Csv,9,2,yes
60,Csv,9,3,yes
60,Csv,9,4,yes
60,Csv,10,0,yes
60,Csv,10,1,yes
60,Csv,10,2,yes
60,Csv,10,3,yes
60,Csv,10,4,no
60,Csv,11,0,yes
60,Csv,11,1,yes
60,Csv,11,2,no
60,Csv,11,3,yes
60,Csv,11,4,yes
60,Csv,12,0,yes
60,Csv,12,1,yes
60,Csv,12,2,yes
60,Csv,12,3,yes
60,Csv,12,4,yes
60,Csv,13,0,yes
60,Csv,13,1,yes
60,Csv,13,2,yes
60,Csv,13,3,yes
60,Csv,13,4,yes
60,Csv,14,0,yes
60,Csv,14,1,no
60,Csv,14,2,no
60,Csv,14,3,no
60,Csv,14,4,no
60,Csv,15,0,no
60,Csv,15,1,no
60,Csv,15,2,no
60,Csv,15,3,no
60,Csv,15,4,no
60,Csv,16,0,yes
60,Csv,16,1,yes
60,Csv,16,2,yes
60,Csv,16,3,yes
60,Csv,16,4,yes
60,Gson,1,0,no
60,Gson,1,1,no
60,Gson,1,2,no
60,Gson,1,3,no
60,Gson,1,4,no
60,Gson,2,0,yes
60,Gson,2,1,yes
60,Gson,2,2,yes
60,Gson,2,3,yes
60,Gson,2,4,no
60,Gson,3,0,no
60,Gson,3,1,no
60,Gson,3,2,no
60,Gson,3,3,no
60,Gson,3,4,no
60,Gson,4,0,yes
60,Gson,4,1,yes
60,Gson,4,2,yes
60,Gson,4,3,yes
60,Gson,4,4,yes
60,Gson,5,0,no
60,Gson,5,1,no
60,Gson,5,2,no
60,Gson,5,3,no
60,Gson,5,4,no
60,Gson,6,0,no
60,Gson,6,1,no
60,Gson,6,2,no
60,Gson,6,3,no
60,Gson,6,4,no
60,Gson,7,0,yes
60,Gson,7,1,yes
60,Gson,7,2,yes
60,Gson,7,3,yes
60,Gson,7,4,yes
60,Gson,9,0,yes
60,Gson,9,1,yes
60,Gson,9,2,yes
60,Gson,9,3,yes
60,Gson,9,4,yes
60,Gson,10,0,no
60,Gson,10,1,no
60,Gson,10,2,no
60,Gson,10,3,no
60,Gson,10,4,no
60,Gson,11,0,no
60,Gson,11,1,no
60,Gson,11,2,no
60,Gson,11,3,no
60,Gson,11,4,no
60,Gson,12,0,yes
60,Gson,12,1,yes
60,Gson,12,2,yes
60,Gson,12,3,yes
60,Gson,12,4,yes
60,Gson,13,0,no
60,Gson,13,1,no
60,Gson,13,2,no
60,Gson,13,3,no
60,Gson,13,4,no
60,Gson,14,0,no
60,Gson,14,1,no
60,Gson,14,2,no
60,Gson,14,3,no
60,Gson,14,4,no
60,Gson,15,0,no
60,Gson,15,1,no
60,Gson,15,2,no
60,Gson,15,3,no
60,Gson,15,4,no
60,Gson,16,0,no
60,Gson,16,1,no
60,Gson,16,2,no
60,Gson,16,3,no
60,Gson,16,4,no
60,Gson,17,0,no
60,Gson,17,1,yes
60,Gson,17,2,no
60,Gson,17,3,no
60,Gson,17,4,no
60,Gson,18,0,no
60,Gson,18,1,no
60,Gson,18,2,no
60,Gson,18,3,no
60,Gson,18,4,no
60,JacksonCore,1,0,yes
60,JacksonCore,1,1,yes
60,JacksonCore,1,2,yes
60,JacksonCore,1,3,yes
60,JacksonCore,1,4,yes
60,JacksonCore,2,0,yes
60,JacksonCore,2,1,yes
60,JacksonCore,2,2,yes
60,JacksonCore,2,3,yes
60,JacksonCore,2,4,yes
60,JacksonCore,3,0,no
60,JacksonCore,3,1,no
60,JacksonCore,3,2,no
60,JacksonCore,3,3,no
60,JacksonCore,3,4,no
60,JacksonCore,4,0,yes
60,JacksonCore,4,1,no
60,JacksonCore,4,2,no
60,JacksonCore,4,3,no
60,JacksonCore,4,4,no
60,JacksonCore,5,0,no
60,JacksonCore,5,1,no
60,JacksonCore,5,2,no
60,JacksonCore,5,3,no
60,JacksonCore,5,4,no
60,JacksonCore,6,0,no
60,JacksonCore,6,1,no
60,JacksonCore,6,2,no
60,JacksonCore,6,3,no
60,JacksonCore,6,4,no
60,JacksonCore,7,0,yes
60,JacksonCore,7,1,yes
60,JacksonCore,7,2,yes
60,JacksonCore,7,3,yes
60,JacksonCore,7,4,yes
60,JacksonCore,8,0,yes
60,JacksonCore,8,1,yes
60,JacksonCore,8,2,yes
60,JacksonCore,8,3,yes
60,JacksonCore,8,4,yes
60,JacksonCore,9,0,no
60,JacksonCore,9,1,no
60,JacksonCore,9,2,no
60,JacksonCore,9,3,no
60,JacksonCore,9,4,no
60,JacksonCore,10,0,yes
60,JacksonCore,10,1,yes
60,JacksonCore,10,2,yes
60,JacksonCore,10,3,no
60,JacksonCore,10,4,no
60,JacksonCore,11,0,yes
60,JacksonCore,11,1,yes
60,JacksonCore,11,2,yes
60,JacksonCore,11,3,yes
60,JacksonCore,11,4,yes
60,JacksonCore,12,0,no
60,JacksonCore,12,1,no
60,JacksonCore,12,2,no
60,JacksonCore,12,3,no
60,JacksonCore,12,4,no
60,JacksonCore,13,0,no
60,JacksonCore,13,1,no
60,JacksonCore,13,2,no
60,JacksonCore,13,3,no
60,JacksonCore,13,4,no
60,JacksonCore,14,0,yes
60,JacksonCore,14,1,no
60,JacksonCore,14,2,no
60,JacksonCore,14,3,yes
60,JacksonCore,14,4,yes
60,JacksonCore,15,0,no
60,JacksonCore,15,1,yes
60,JacksonCore,15,2,no
60,JacksonCore,15,3,yes
60,JacksonCore,15,4,no
60,JacksonCore,16,0,yes
60,JacksonCore,16,1,yes
60,JacksonCore,16,2,yes
60,JacksonCore,16,3,yes
60,JacksonCore,16,4,yes
60,JacksonCore,17,0,yes
60,JacksonCore,17,1,yes
60,JacksonCore,17,2,yes
60,JacksonCore,17,3,yes
60,JacksonCore,17,4,yes
60,JacksonCore,18,0,no
60,JacksonCore,18,1,no
60,JacksonCore,18,2,no
60,JacksonCore,18,3,no
60,JacksonCore,18,4,no
60,JacksonCore,19,0,no
60,JacksonCore,19,1,no
60,JacksonCore,19,2,no
60,JacksonCore,19,3,no
60,JacksonCore,19,4,no
60,JacksonCore,20,0,yes
60,JacksonCore,20,1,yes
60,JacksonCore,20,2,yes
60,JacksonCore,20,3,yes
60,JacksonCore,20,4,yes
60,JacksonCore,21,0,no
60,JacksonCore,21,1,no
60,JacksonCore,21,2,no
60,JacksonCore,21,3,no
60,JacksonCore,21,4,no
60,JacksonCore,22,0,no
60,JacksonCore,22,1,no
60,JacksonCore,22,2,no
60,JacksonCore,22,3,yes
60,JacksonCore,22,4,no
60,JacksonCore,23,0,no
60,JacksonCore,23,1,no
60,JacksonCore,23,2,no
60,JacksonCore,23,3,no
60,JacksonCore,23,4,no
60,JacksonCore,24,0,no
60,JacksonCore,24,1,no
60,JacksonCore,24,2,no
60,JacksonCore,24,3,no
60,JacksonCore,24,4,no
60,JacksonCore,25,0,no
60,JacksonCore,25,1,no
60,JacksonCore,25,2,no
60,JacksonCore,25,3,no
60,JacksonCore,25,4,no
60,JacksonCore,26,0,no
60,JacksonCore,26,1,no
60,JacksonCore,26,2,no
60,JacksonCore,26,3,no
60,JacksonCore,26,4,no
60,JacksonDatabind,1,0,no
60,JacksonDatabind,1,1,no
60,JacksonDatabind,1,2,no
60,JacksonDatabind,1,3,no
60,JacksonDatabind,1,4,no
60,JacksonDatabind,2,0,no
60,JacksonDatabind,2,1,yes
60,JacksonDatabind,2,2,yes
60,JacksonDatabind,2,3,yes
60,JacksonDatabind,2,4,yes
60,JacksonDatabind,3,0,no
60,JacksonDatabind,3,1,no
60,JacksonDatabind,3,2,no
60,JacksonDatabind,3,3,no
60,JacksonDatabind,3,4,no
60,JacksonDatabind,4,0,no
60,JacksonDatabind,4,1,yes
60,JacksonDatabind,4,2,no
60,JacksonDatabind,4,3,no
60,JacksonDatabind,4,4,yes
60,JacksonDatabind,5,0,no
60,JacksonDatabind,5,1,no
60,JacksonDatabind,5,2,no
60,JacksonDatabind,5,3,no
60,JacksonDatabind,5,4,no
60,JacksonDatabind,6,0,yes
60,JacksonDatabind,6,1,no
60,JacksonDatabind,6,2,no
60,JacksonDatabind,6,3,no
60,JacksonDatabind,6,4,yes
60,JacksonDatabind,7,0,no
60,JacksonDatabind,7,1,no
60,JacksonDatabind,7,2,no
60,JacksonDatabind,7,3,no
60,JacksonDatabind,7,4,no
60,JacksonDatabind,8,0,no
60,JacksonDatabind,8,1,no
60,JacksonDatabind,8,2,no
60,JacksonDatabind,8,3,no
60,JacksonDatabind,8,4,no
60,JacksonDatabind,9,0,no
60,JacksonDatabind,9,1,no
60,JacksonDatabind,9,2,no
60,JacksonDatabind,9,3,no
60,JacksonDatabind,9,4,no
60,JacksonDatabind,10,0,yes
60,JacksonDatabind,10,1,yes
60,JacksonDatabind,10,2,yes
60,JacksonDatabind,10,3,yes
60,JacksonDatabind,10,4,yes
60,JacksonDatabind,11,0,no
60,JacksonDatabind,11,1,yes
60,JacksonDatabind,11,2,yes
60,JacksonDatabind,11,3,no
60,JacksonDatabind,11,4,no
60,JacksonDatabind,12,0,yes
60,JacksonDatabind,12,1,yes
60,JacksonDatabind,12,2,yes
60,JacksonDatabind,12,3,yes
60,JacksonDatabind,12,4,no
60,JacksonDatabind,13,0,yes
60,JacksonDatabind,13,1,yes
60,JacksonDatabind,13,2,yes
60,JacksonDatabind,13,3,no
60,JacksonDatabind,13,4,yes
60,JacksonDatabind,14,0,yes
60,JacksonDatabind,14,1,no
60,JacksonDatabind,14,2,no
60,JacksonDatabind,14,3,no
60,JacksonDatabind,14,4,yes
60,JacksonDatabind,15,0,yes
60,JacksonDatabind,15,1,yes
60,JacksonDatabind,15,2,yes
60,JacksonDatabind,15,4,yes
60,JacksonDatabind,16,0,no
60,JacksonDatabind,16,1,no
60,JacksonDatabind,16,2,no
60,JacksonDatabind,16,3,no
60,JacksonDatabind,16,4,no
60,JacksonDatabind,17,0,no
60,JacksonDatabind,17,1,no
60,JacksonDatabind,17,2,no
60,JacksonDatabind,17,3,no
60,JacksonDatabind,17,4,yes
60,JacksonDatabind,18,0,yes
60,JacksonDatabind,18,1,yes
60,JacksonDatabind,18,2,yes
60,JacksonDatabind,18,3,yes
60,JacksonDatabind,18,4,yes
60,JacksonDatabind,19,0,no
60,JacksonDatabind,19,1,no
60,JacksonDatabind,19,2,no
60,JacksonDatabind,19,3,no
60,JacksonDatabind,19,4,no
60,JacksonDatabind,20,0,no
60,JacksonDatabind,20,1,no
60,JacksonDatabind,20,2,no
60,JacksonDatabind,20,3,no
60,JacksonDatabind,20,4,no
60,JacksonDatabind,21,0,no
60,JacksonDatabind,21,1,no
60,JacksonDatabind,21,2,no
60,JacksonDatabind,21,3,no
60,JacksonDatabind,21,4,no
60,JacksonDatabind,22,0,yes
60,JacksonDatabind,22,1,no
60,JacksonDatabind,22,2,no
60,JacksonDatabind,22,3,no
60,JacksonDatabind,22,4,no
60,JacksonDatabind,23,0,yes
60,JacksonDatabind,23,1,yes
60,JacksonDatabind,23,2,yes
60,JacksonDatabind,23,3,yes
60,JacksonDatabind,23,4,yes
60,JacksonDatabind,24,0,no
60,JacksonDatabind,24,1,no
60,JacksonDatabind,24,2,no
60,JacksonDatabind,24,3,no
60,JacksonDatabind,24,4,no
60,JacksonDatabind,25,0,no
60,JacksonDatabind,25,1,no
60,JacksonDatabind,25,2,no
60,JacksonDatabind,25,3,no
60,JacksonDatabind,25,4,no
60,JacksonDatabind,26,0,no
60,JacksonDatabind,26,1,no
60,JacksonDatabind,26,2,no
60,JacksonDatabind,26,3,no
60,JacksonDatabind,26,4,no
60,JacksonDatabind,27,0,no
60,JacksonDatabind,27,1,no
60,JacksonDatabind,27,2,no
60,JacksonDatabind,27,3,no
60,JacksonDatabind,27,4,no
60,JacksonDatabind,28,0,no
60,JacksonDatabind,28,1,no
60,JacksonDatabind,28,2,no
60,JacksonDatabind,28,3,no
60,JacksonDatabind,28,4,no
60,JacksonDatabind,29,0,no
60,JacksonDatabind,29,1,no
60,JacksonDatabind,29,2,no
60,JacksonDatabind,29,3,no
60,JacksonDatabind,29,4,no
60,JacksonDatabind,30,0,no
60,JacksonDatabind,30,1,yes
60,JacksonDatabind,30,2,yes
60,JacksonDatabind,30,3,yes
60,JacksonDatabind,30,4,no
60,JacksonDatabind,31,0,no
60,JacksonDatabind,31,1,yes
60,JacksonDatabind,31,2,no
60,JacksonDatabind,31,3,yes
60,JacksonDatabind,31,4,yes
60,JacksonDatabind,32,0,yes
60,JacksonDatabind,32,1,no
60,JacksonDatabind,32,2,yes
60,JacksonDatabind,32,3,no
60,JacksonDatabind,32,4,yes
60,JacksonDatabind,33,0,no
60,JacksonDatabind,33,1,no
60,JacksonDatabind,33,2,no
60,JacksonDatabind,33,3,no
60,JacksonDatabind,33,4,no
60,JacksonDatabind,34,0,no
60,JacksonDatabind,34,1,no
60,JacksonDatabind,34,2,no
60,JacksonDatabind,34,3,no
60,JacksonDatabind,34,4,no
60,JacksonDatabind,35,0,no
60,JacksonDatabind,35,1,no
60,JacksonDatabind,35,2,no
60,JacksonDatabind,35,3,no
60,JacksonDatabind,35,4,no
60,JacksonDatabind,36,0,yes
60,JacksonDatabind,36,1,yes
60,JacksonDatabind,36,2,yes
60,JacksonDatabind,36,3,yes
60,JacksonDatabind,36,4,yes
60,JacksonDatabind,37,0,no
60,JacksonDatabind,37,1,no
60,JacksonDatabind,37,2,no
60,JacksonDatabind,37,3,no
60,JacksonDatabind,37,4,no
60,JacksonDatabind,38,0,yes
60,JacksonDatabind,38,1,yes
60,JacksonDatabind,38,2,yes
60,JacksonDatabind,38,3,yes
60,JacksonDatabind,38,4,yes
60,JacksonDatabind,39,0,no
60,JacksonDatabind,39,1,no
60,JacksonDatabind,39,2,no
60,JacksonDatabind,39,3,no
60,JacksonDatabind,39,4,no
